feature0,feature1,feature2,feature3,feature4,feature5,feature6,True,Pred,Error
13,30,12,3,2,0.137397,0.003252,0.11494008000000001,0.10933569859459484,0.04875915699210556
56,115,230,1,1,83.66848,0.02668,1.0172455399999998,1.2558849243783734,0.23459368952197487
112,270,84,1,1,285.551616,0.022764,1.8725239200000001,2.072125079081081,0.10659471793614304
8,6,147,1,1,0.065856,0.001029,0.12379888000000001,0.08197682070270276,0.3378225982116902
14,73,764,1,1,11.081056,0.056536,0.19524763999999997,0.23369780583783845,0.19693024631610645
27,261,18,1,1,3.437964,0.004716,0.16890126000000005,0.24474479562162235,0.44904067395129127
1,214,124,3,1,0.238948,0.238948,0.08177612000000002,0.09643810913513506,0.17929426261768153
13,354,103,3,1,55.476109,0.328261,1.10249856,0.7856840357297309,0.2873604880447817
14,83,2229,3,1,326.789232,1.667292,1.2192636,1.2127579541621611,0.005335717262320263
14,96,1082,1,1,20.570984,0.104954,0.4441474600000001,0.5255971683243265,0.18338438392583925
7,14,243,1,2,0.04465125,0.003645,0.08565497999999999,0.09396052232432416,0.09696508392534987
8,221,1008,1,1,14.321664,0.223776,0.3514023,0.3991327529189186,0.1358285159741942
14,78,79,1,1,1.223236,0.006241,0.10032494000000003,0.11122112313513528,0.1086089175347152
13,125,9,7,1,9.317646,0.055134,0.23223497999999998,0.2363952296216212,0.0179139663698433
7,81,302,3,1,10.80254,0.22046,0.5356821399999999,0.3131850398918917,0.41535284358763247
27,25,427,1,1,8.093358,0.011102,0.34113546,0.29883498524324204,0.12399905526314375
56,202,1308,1,1,832.683264,0.265524,4.206604760000001,4.303729534378395,0.023088637968068426
27,35,21,1,1,0.551124,0.000756,0.14468675999999997,0.12773646313513468,0.11715167901240789
56,130,182,3,1,668.350592,0.213122,2.08274166,2.2121208641621677,0.06211966018011458
56,8,143,3,1,32.736704,0.010439,0.9370399599999999,0.7958639603783774,0.15066166401443812
7,106,21,7,1,5.345655,0.109095,0.20188660000000003,0.2078584033513516,0.029579988723132607
8,122,16,7,2,1.530624,0.095664,0.14278960000000002,0.17075661481081125,0.19586170709079115
27,146,14,1,1,1.500282,0.002058,0.14348856000000004,0.1821290894054054,0.26929345033085106
28,122,185,1,1,17.83992,0.022755,0.31686176000000005,0.35012947616216145,0.10499126231629022
56,235,206,3,1,1366.969856,0.435896,3.9953328199999993,4.739947402486477,0.18637110249215177
28,54,61,7,2,31.647532,0.161467,0.7658462800000001,0.8073015463783764,0.05413000945617476
56,166,123,1,1,64.416576,0.020541,1.2218625599999997,1.2269676780000043,0.0041781442259795345
14,433,51,1,1,4.338264,0.022134,0.16440091999999995,0.17099810005405466,0.04012860788160258
56,18,40,3,1,20.44672,0.00652,0.31263876,0.4201505536216218,0.34388504362549854
14,50,147,7,1,70.618212,0.360297,1.0386782400000003,1.0081158376756745,0.02942432136089211
14,600,562,1,1,66.201352,0.337762,1.1206078400000001,1.0718805197837846,0.043482937096188355
8,203,1150,3,1,134.5408,2.1022,0.8219778599999998,1.21323748362162,0.475997764248322
7,110,60,7,2,3.962385,0.32346,0.39097882,0.2772584592432424,0.2908606679941323
3,33,144,1,2,0.011016,0.004896,0.11489522,0.11519284502702687,0.0025904039091170427
28,183,4,1,1,0.577024,0.000736,0.14391762,0.18106613043243214,0.25812343500700013
27,504,192,1,1,70.68384,0.09696,0.91331328,1.0944016587567584,0.19827630093888313
13,295,122,5,1,152.078368,0.899872,0.9455416799999999,1.0777416105405393,0.1398139641401523
27,118,22,1,1,1.908522,0.002618,0.15171140000000002,0.15073226221621572,0.006453949958831743
27,50,51,1,2,0.47403225,0.002601,0.13300190000000003,0.154987357891892,0.16530183322111908
8,1746,930,1,1,103.98144,1.62471,1.40435492,1.5943769787567534,0.1353091416212316
112,37,260,1,1,123.93472,0.00988,2.8354281,2.7473272790270244,0.031071435376187343
13,256,968,1,1,42.043144,0.248776,0.3486073999999999,0.7410365377297298,1.125705127687278
28,59,8,3,1,3.336704,0.004256,0.16580316000000003,0.18384738032432435,0.10882917023007471
7,106,221,5,1,28.707679,0.585871,0.6139594599999999,0.7179055995135123,0.16930456534298277
13,111,124,1,1,2.347072,0.013888,0.08069388,0.13306021178378355,0.6489504753493519
56,186,139,1,1,81.514048,0.025993,1.7072683600000005,1.286782053351349,0.2462918639508152
14,1021,6,1,2,0.300468,0.006132,0.1543757800000001,0.16722622918918917,0.08324135553639994
27,125,202,5,1,460.328508,0.631452,1.39066462,1.444670347891893,0.03883447318296849
14,190,76,7,1,138.696656,0.707636,0.7845925799999999,1.0378113720000017,0.322739213261489
27,70,169,7,1,422.702631,0.579839,1.5419871199999997,1.4944272309729738,0.03084324662000154
13,90,203,1,1,3.121937,0.018473,0.14109461999999998,0.18696845648648647,0.32512817630102764
13,77,61,3,2,1.7886115,0.042334,0.1236441,0.13261521416216235,0.07255594211258233
27,410,27,1,1,8.089713,0.011097,0.1828528,0.20544187599999958,0.12353694337740286
28,7,40,1,1,0.25088,0.00032,0.27288928,0.11991917297297296,0.5605574063848424
112,99,510,1,1,639.744,0.051,6.702519580000001,6.506342622810823,0.029269136008876404
28,12,53,1,1,0.540176,0.000689,0.12094045999999999,0.12566513194594553,0.03906609868976474
8,143,184,3,1,15.167488,0.236992,0.34605766000000004,0.4070007975675675,0.17610688798961266
28,101,63,1,1,5.037984,0.006426,0.16933647999999998,0.21468746470270306,0.26781579906883074
14,48,168,1,1,1.613472,0.008232,0.19942110000000002,0.13139297405405392,0.3411280247975068
112,85,161,3,1,1547.001344,0.123326,5.61128832,5.581237892756747,0.005355352555338391
8,12,41,7,1,1.545536,0.024149,0.17743258000000003,0.14154202443243263,0.20227714418382123
28,55,436,1,1,19.142144,0.024416,0.27513352,0.30832545252252247,0.12063936274475916
14,1322,330,1,1,85.57164,0.43659,1.5739862599999994,1.0512593045405407,0.3321038872724714
13,306,232,5,1,299.980408,1.775032,1.3228576599999997,1.1923055068693706,0.09868949402358912
112,80,76,3,1,687.361024,0.054796,2.4448036000000006,2.8250186842702663,0.15551968439111655
56,186,31,1,1,18.179392,0.005797,0.26484738,0.44675915659459525,0.686855111025056
