feature0,feature1,feature2,feature3,feature4,True,Pred,Error
28,49,49,3,1,0.3434814999999999,0.24366941394594577,0.29058940890282053
14,67,67,3,1,0.18480616000000005,0.15369859205405392,0.16832538453234525
14,232,232,3,2,0.12101428000000002,0.11998516605405424,0.008504070312576153
112,131,131,2,2,1.2080488400000002,1.2437650837837795,0.02956523163730635
14,199,199,3,1,0.25271235999999997,0.25808527252252134,0.021260980359335678
14,499,499,3,2,0.2672452199999999,0.20004992619819809,0.2514368406731534
28,73,73,2,1,0.27570898000000005,0.18889509940540525,0.31487505628070145
112,503,503,2,2,1.7347539200000002,1.852018075699618,0.06759699710009469
14,43,43,2,2,0.09936914,0.08336608646261232,0.16104651340836482
56,500,500,2,2,1.2383569000000003,0.8592857391486505,0.30610816708119426
28,140,140,3,2,0.18467034000000004,0.18237459149459434,0.012431603826611804
112,511,511,2,1,4.82878762,4.92447819372974,0.019816687181148058
28,238,238,2,2,0.31131146,0.28548414530450533,0.08296294230702157
14,43,43,2,2,0.08193953999999999,0.08336608646261232,0.017409744582558364
112,493,493,2,2,1.43756546,1.6313459863245714,0.13479770606381383
112,144,144,2,2,1.0824206200000002,1.1664980490135188,0.07767537633708295
112,101,101,2,2,1.0986658600000003,1.1178723031891844,0.017481605544004134
112,528,528,2,2,1.9213854199999993,1.955227264081075,0.01761325121384325
112,129,129,2,2,1.23748358,1.2524270841081033,0.012075719104170587
112,80,80,2,2,0.9762095999999998,0.9444714987904773,0.032511564329548166
28,495,495,2,2,0.46280459999999995,0.48204845040135236,0.04158094020965307
28,53,53,3,2,0.11623205999999996,0.1137279850630628,0.02154375425280394
56,77,77,2,2,0.4812881799999998,0.27661956771814666,0.42525169074763736
14,836,836,3,2,0.22689465999999997,0.25024042356602383,0.10289252098759777
56,69,69,3,2,0.3221520799999999,0.31987459133333174,0.007069607207465989
56,237,237,3,2,0.9785016200000001,0.8405125329369363,0.14102080593700375
112,234,234,2,2,1.3318164400000003,1.2775796161366753,0.04072394831176964
112,193,193,3,2,1.3454166,1.4257466457207193,0.05970644759453631
14,33,33,3,2,0.08228228,0.08214603202972998,0.00165586041453911
56,133,133,3,2,0.47407984,0.5277897430450434,0.11329294881014867
14,489,489,2,1,0.4974403999999999,0.4259864664216226,0.14364320545411538
14,503,503,3,2,0.24651535999999996,0.23348571141460786,0.052855321410366085
56,71,71,3,2,0.3637105800000001,0.31724745271531407,0.12774752740128162
28,59,59,3,2,0.13216353999999997,0.1359959476423422,0.028997465127994042
14,824,824,2,2,0.34339742,0.22124808863783796,0.35570835494967334
28,1032,1032,2,2,1.1073986999999996,0.9440625819819837,0.14749531313159028
14,830,830,2,2,0.20813947999999996,0.2289864806018013,0.10015880025164538
56,59,59,3,2,0.26700948,0.2552466308442732,0.044054050649163616
14,89,89,3,2,0.12865474,0.09954700621621652,0.22624688203313353
112,513,513,3,2,1.7523931799999994,1.8324349752393843,0.04567570574509132
14,53,53,3,2,0.08890936000000002,0.0851721592162163,0.04203382842688007
28,255,255,2,1,0.91645198,0.8295754672270252,0.0947965792740988
112,495,495,2,2,1.5940212000000002,1.7565450033064152,0.10195837000562784
14,61,61,2,2,0.10813349999999998,0.08742014284362905,0.19155356255342643
112,50,50,2,1,1.4252814000000003,1.4225393416306271,0.0019238715732718707
28,849,849,3,2,0.7314204800000003,0.9701753420926627,0.32642627410796904
14,129,129,2,2,0.11039589999999999,0.10189343196306282,0.07701796929901542
28,502,502,3,2,0.61998894,0.529295766483782,0.14628192160366293
14,71,71,3,1,0.12137711999999999,0.14395941562162165,0.18605067925175403
112,231,231,3,2,1.3732669600000003,1.6598408256972992,0.20868037609912268
14,194,194,2,2,0.1091891,0.13549983890967465,0.24096488486190157
112,1054,1054,3,2,3.06071878,4.990966042324328,0.6306516217489043
28,67,67,3,2,0.12851220000000002,0.13740523861776088,0.0691999562513198
112,71,71,2,2,1.0066701599999996,1.0171563922941251,0.010416750898949353
28,68,68,3,1,0.2949454799999999,0.37305010643243147,0.26481038608366386
56,838,838,3,2,1.6187467199999999,1.3910134388108142,0.14068493753561748
14,491,491,2,2,0.1885524,0.165639936308236,0.12151775152034129
14,512,512,2,2,0.24385470000000006,0.1708279988488705,0.2994680896088102
14,521,521,3,2,0.17090323999999996,0.24150119205405365,0.4130872653675478
56,504,504,3,2,1.19934132,1.3445376055765847,0.12106335632343986
28,64,64,2,2,0.11691901999999998,0.12811929590450427,0.09579515723365016
224,52,52,3,2,1.4059847800000003,1.290499559027035,0.08213831516224898
28,184,184,3,2,0.23924965999999998,0.23475695345225206,0.018778319466568587
112,52,52,2,2,0.7058378999999998,0.5992212602061763,0.15104975206605306
112,72,72,2,1,1.461881619999999,1.4798584978783784,0.012297081810481567
56,246,246,2,1,1.2161652600000001,1.3180885223243193,0.08380708253771295
56,70,70,2,2,0.26243864,0.27426708493693597,0.04507127813547566
112,100,100,3,2,1.2792605400000001,1.2131148977162132,0.05170615384086414
112,194,194,2,2,1.3587338200000003,1.2488096536671769,0.0809019137632295
14,67,67,2,2,0.08549846,0.08547835726507927,0.00023512394165613567
28,100,100,2,1,0.39896674000000004,0.24380758659459487,0.3889024769468381
14,513,513,2,2,0.15894660000000002,0.18694237883153197,0.17613323488223057
28,54,54,2,2,0.10908807999999999,0.14015912851454326,0.2848253311869021
14,74,74,2,2,0.08762940000000002,0.09308466558764865,0.06225382791219184
14,245,245,2,2,0.11386622000000003,0.1393779267606176,0.2240498258449044
28,188,188,3,1,0.70066022,0.6768083872720709,0.03404193936959774
224,484,484,3,2,5.4254576199999995,5.417887523711717,0.001395291755736272
112,63,63,3,2,0.8887666200000001,0.920096448020854,0.03525090537362208
14,60,60,3,2,0.10398632000000001,0.09182574544800534,0.11694398409324097
56,52,52,2,2,0.23102015999999995,0.24028135794285682,0.04008826737396804
28,87,87,2,2,0.13391475999999997,0.1313399240000005,0.019227424967938337
14,56,56,2,2,0.08730816,0.08645968343989688,0.00971818166942377
112,500,500,2,2,1.6314799400000006,1.739785846005725,0.06638506753918426
28,129,129,3,2,0.20981919999999996,0.19082269408468402,0.09053750045427651
112,237,237,2,2,1.31032268,1.3103158139799196,5.239945995964207e-06
56,48,48,3,1,0.8334928999999999,0.6734258373324304,0.19204370267289553
14,37,37,3,2,0.09609732000000001,0.08387655308108082,0.1271707360717156
28,53,53,3,2,0.11600961999999995,0.1137279850630628,0.01966763564036464
56,491,491,2,2,1.1813639800000002,1.1461659823243209,0.029794371820680805
112,503,503,2,2,1.7699326400000004,1.852018075699618,0.04637771734613452
14,249,249,3,2,0.13408208,0.12022169392599756,0.10337239751950769
112,467,467,3,2,1.5169233199999996,1.5853172124324337,0.045087244378597936
14,196,196,2,2,0.09912646,0.11602278559159153,0.1704522242758546
112,1053,1053,2,2,3.17737504,6.697890449135133,1.1079949218506902
14,181,181,2,2,0.10554343999999999,0.10355164493693741,0.01887180352528375
112,248,248,3,1,2.6144058199999995,2.5180248628648605,0.03686533911370312
