feature0,feature1,feature2,feature3,feature4,feature5,feature6,True,Pred,Error
28,74,74,7,1,2.9008,0.0037,0.17430930000000003,0.16555913200905203,0.05019908857959955
14,199,199,3,1,0.39004,0.00199,0.15764264,0.1498430742874303,0.04947624394370524
112,57,57,3,1,7.15008,0.00057,0.33179823999999997,0.7990371662541182,1.4082019430064436
14,14,14,5,1,0.071344,0.000364,0.12857758000000002,0.12405463884622481,0.03517674818405523
14,71,71,3,1,0.13916,0.00071,0.13712756,0.18680084399734082,0.3622414341605787
28,77,77,3,1,0.60368,0.00077,0.17205461999999996,0.1582440501592177,0.08026852078010038
14,201,201,5,1,1.024296,0.005226,0.21482756000000003,0.14949003950128703,0.30413937810732006
7,306,306,3,1,0.14994,0.00306,0.145057,0.2247804249621628,0.5496006739568777
28,124,124,3,1,0.97216,0.00124,0.15199207999999997,0.16584794988700316,0.09116178873927634
14,26,26,3,1,0.05096,0.00026,0.12659131999999998,0.18364026132379405,0.4506544471121249
56,57,57,3,1,1.78752,0.00057,0.21290983999999993,0.2463805411321057,0.1572059850878934
14,726,726,5,1,3.699696,0.018876,0.17975827999999996,0.18684431243243266,0.03941978323575801
14,133,133,5,1,0.677768,0.003458,0.18869239999999998,0.1754931680418802,0.06995105239066218
7,77,77,3,2,0.0094325,0.00077,0.34589718,0.12727452229098576,0.6320452156013942
28,165,165,3,1,1.2936,0.00165,0.4327776,0.17302097618963952,0.6002081064508895
7,112,112,5,2,0.035672,0.002912,0.12150383999999999,0.13514382897018473,0.11225973574320569
28,349,349,3,1,2.73616,0.00349,0.21072155999999997,0.22335589637837885,0.05995749261906984
7,146,146,5,1,0.186004,0.003796,0.13978989999999997,0.13049298250323965,0.06650636059372185
28,37,37,5,1,0.754208,0.000962,0.12201808000000003,0.16552747995185083,0.35658158161356734
56,15,15,3,1,0.4704,0.00015,0.15327552000000003,0.14116517613739055,0.07901029376778156
7,113,113,5,2,0.0359905,0.002938,0.13346581999999999,0.12719763526059233,0.04696471905247094
28,239,239,5,1,4.871776,0.006214,0.19929432,0.21005926212972972,0.05401529822691247
7,6,6,5,1,0.007644,0.000156,0.10598904,0.1310089697300509,0.2360614807913243
14,45,45,7,1,0.441,0.00225,0.14592961999999995,0.1977153034447392,0.35486752754334083
112,510,510,3,1,63.9744,0.0051,7.528619059999999,7.977395456990965,0.05960939096724148
7,957,957,5,1,1.219218,0.024882,0.14986212,0.14679041043243285,0.02049690453843265
56,414,414,5,1,33.755904,0.010764,1.1802258999999997,1.2818913035190524,0.08614063080555405
7,97,97,5,2,0.0308945,0.002522,0.12978950000000003,0.13285254196627988,0.023600075247071986
28,347,347,5,1,7.073248,0.009022,0.2338349400000001,0.22483718540540656,0.03847908526669938
14,42,42,5,1,0.214032,0.001092,0.11715111999999998,0.18961862517110187,0.6185814115230132
56,102,102,5,1,8.316672,0.002652,0.2608126800000001,0.3146914143416773,0.20658019518712514
28,543,543,3,1,4.25712,0.00543,0.4146070200000001,0.29334244341261184,0.2924807606667833
112,45,45,3,1,5.6448,0.00045,0.6644542599999999,0.39744000715386885,0.4018549792217918
28,69,69,3,1,0.54096,0.00069,0.12630373999999997,0.17862230533225432,0.4142281561278736
56,100,100,5,1,8.1536,0.0026,0.30327721999999996,0.3558193234744385,0.1732477746744004
7,104,104,3,1,0.05096,0.00104,0.12232698000000003,0.13271428578758052,0.08491426656311211
28,108,108,3,1,0.84672,0.00108,0.17661282,0.1995734565754482,0.1300054921010162
112,48,48,5,1,15.654912,0.001248,0.9788368000000002,0.631533874884323,0.35481187989221197
28,973,973,5,1,19.833632,0.025298,0.41113266000000004,0.7226667143243282,0.7577458193769575
7,15,15,5,1,0.01911,0.00039,0.10765164000000003,0.1127977423551372,0.047803288042218096
14,66,66,3,1,0.12936,0.00066,0.11940221999999996,0.14890609769139926,0.24709655893667057
14,87,87,3,2,0.04263,0.00087,0.12844864,0.14010493833223892,0.09074676331519674
56,169,169,5,1,13.779584,0.004394,0.3792349200000002,0.7356380361537026,0.9397950910050746
7,941,941,3,1,0.46109,0.00941,0.1651674,0.15311374028828867,0.07297844315349956
56,593,593,5,1,48.350848,0.015418,1.7465482000000006,1.5444851393333348,0.11569280519522206
7,21,21,7,2,0.0128625,0.00105,0.13975232,0.13547203857554632,0.030627623387244597
28,54,54,3,1,0.42336,0.00054,0.3541742999999999,0.15688609638005047,0.5570370397286011
28,40,40,3,1,0.3136,0.0004,0.13712003999999994,0.13599645288665907,0.008194186009141145
7,31,31,7,1,0.07595,0.00155,0.21203616,0.16289448930516326,0.23176080294435034
112,27,27,5,1,8.805888,0.000702,0.31408442000000003,0.4173217835212785,0.3286930422122768
14,35,35,3,1,0.0686,0.00035,0.13637510000000005,0.1276580205955251,0.06391987543528796
7,33,33,3,1,0.01617,0.00033,0.1391808,0.12550693211640324,0.0982453605928171
