model_path,HW,CIN,COUT,KERNEL_SIZE,STRIDES,feature_0,feature_1,latency
conv-bn-relu_prior_5C3JS7.pt,14,191,389,3,1,131.13968,0.66908,1.09912146
conv-bn-relu_prior_FXJZYE.pt,13,524,166,3,1,132.330718,0.783022,0.99594776
conv-bn-relu_prior_704ZD3.pt,27,782,233,1,1,132.998031,0.182439,1.1533816799999999
conv-bn-relu_prior_S6QN8D.pt,27,109,67,5,1,133.146018,0.182642,0.8716852999999997
conv-bn-relu_prior_M0PNWS.pt,13,201,157,5,1,133.354858,0.789082,1.28221936
conv-bn-relu_prior_WJSGJ6.pt,28,1002,171,1,1,134.466192,0.171513,1.01444248
conv-bn-relu_prior_NIDDBZ.pt,8,203,1150,3,1,134.5408,2.1022,0.8219778599999998
conv-bn-relu_prior_FA8N39.pt,56,446,96,1,1,134.572032,0.042912,1.39647942
conv-bn-relu_prior_NUHDZG.pt,14,497,154,3,1,135.043216,0.688996,1.11392634
conv-bn-relu_prior_GNV69I.pt,56,63,76,3,1,135.374848,0.043168,0.8691063
conv-bn-relu_prior_N9MIXY.pt,112,36,12,5,1,135.625728,0.010812,1.5936247000000006
conv-bn-relu_prior_7KHOIY.pt,7,237,470,5,1,136.47578,2.78522,1.3679657399999996
conv-bn-relu_prior_ELP8JO.pt,28,41,170,5,1,136.74528,0.17442,1.1421729599999992
conv-bn-relu_prior_CET66T.pt,56,99,49,3,1,137.068288,0.043708,1.0020219199999998
conv-bn-relu_prior_2NFRAF.pt,13,266,122,5,1,137.130318,0.811422,1.2533571199999998
conv-bn-relu_prior_JEW5L8.pt,14,257,109,5,1,137.285064,0.700434,1.01919046
conv-bn-relu_prior_M6RPHF.pt,56,251,174,1,1,137.507328,0.043848,1.23321014
conv-bn-relu_prior_3GU73J.pt,56,101,194,3,2,138.40736,0.17654,1.12015734
conv-bn-relu_prior_BPXW9A.pt,28,116,169,3,1,138.45832,0.176605,0.95133736
conv-bn-relu_prior_LY8GAG.pt,56,597,74,1,1,138.774272,0.044252,1.6021275200000007
conv-bn-relu_prior_OJC8VA.pt,56,216,204,1,1,138.824448,0.044268,1.61007364
conv-bn-relu_prior_FSYAB3.pt,8,503,173,5,1,139.241472,2.175648,1.0027989800000001
conv-bn-relu_prior_AVZ5EE.pt,27,167,127,3,1,139.244832,0.191008,1.1864861
conv-bn-relu_prior_TWOI2Q.pt,14,79,185,7,1,140.39872,0.71632,0.9739671600000002
conv-bn-relu_prior_IJF0HU.pt,28,1011,177,1,1,140.433216,0.179124,1.3391180600000003
conv-bn-relu_prior_0GY2AD.pt,28,94,212,3,1,140.778176,0.179564,1.0640250799999995
conv-bn-relu_prior_N3E3BT.pt,56,172,29,3,1,140.872256,0.044921,0.9946851000000005
conv-bn-relu_prior_TX9ETM.pt,14,31,473,7,1,140.91616,0.71896,1.4613492599999998
conv-bn-relu_prior_HPAH9O.pt,28,222,90,3,1,141.04944,0.17991,1.05560426
conv-bn-relu_prior_YKNQKK.pt,56,252,178,1,1,141.226624,0.045034,1.1715851400000004
conv-bn-relu_prior_M62UHW.pt,28,739,244,1,1,141.55904,0.18056,1.2618753400000002
conv-bn-relu_prior_A6HD5Z.pt,56,211,213,1,1,141.609216,0.045156,0.93997526
conv-bn-relu_prior_6Q7MZL.pt,56,265,170,1,1,141.80992,0.04522,1.31955174
conv-bn-relu_prior_85QBL7.pt,14,62,467,5,1,141.966132,0.724317,0.93141188
conv-bn-relu_prior_XHZMQW.pt,13,535,175,3,1,142.4332,0.8428,1.0342724200000002
conv-bn-relu_prior_FSXX5B.pt,13,370,187,7,2,143.24849825,3.390497,1.24027934
conv-bn-relu_prior_VW7TAI.pt,56,179,254,1,1,143.37792,0.04572,1.1260047
conv-bn-relu_prior_9Q7AVK.pt,56,814,25,3,2,143.6092,0.183175,1.1055040399999998
conv-bn-relu_prior_6E12X1.pt,56,114,399,1,1,143.89536,0.045885,1.172797
conv-bn-relu_prior_GJRUYD.pt,28,1275,144,1,1,144.055296,0.183744,1.3129737599999998
conv-bn-relu_prior_4S7XFX.pt,56,116,176,3,2,144.19328,0.18392,1.0757730399999998
conv-bn-relu_prior_BENFTU.pt,27,1798,110,1,1,144.26181,0.19789,1.2873556599999998
conv-bn-relu_prior_QI94VC.pt,56,270,170,1,1,144.47552,0.04607,1.39031896
conv-bn-relu_prior_KAYNGA.pt,14,93,162,7,1,144.725616,0.738396,0.9102213600000002
conv-bn-relu_prior_X98INU.pt,27,122,182,3,1,145.813122,0.200018,1.1246193
conv-bn-relu_prior_NF6X7J.pt,27,186,22,7,1,146.18637,0.20053,0.8881584400000001
conv-bn-relu_prior_PEOZA3.pt,112,126,92,1,1,146.564096,0.011684,1.1918917800000002
conv-bn-relu_prior_Z5CZE8.pt,224,85,34,1,1,146.714624,0.002924,2.48073622
conv-bn-relu_prior_46PS7S.pt,7,1160,211,7,2,146.91977475,11.993451,6.2848659200000005
conv-bn-relu_prior_IEU7HL.pt,56,80,65,3,1,146.96864,0.046865,0.8690578200000003
conv-bn-relu_prior_BB0G49.pt,28,220,95,3,1,147.54488,0.188195,1.1577742199999994
conv-bn-relu_prior_FW1BJO.pt,8,228,207,7,1,148.019904,2.312811,0.9931905200000003
conv-bn-relu_prior_R3BYIC.pt,27,496,410,1,1,148.54833,0.20377,1.5427921999999996
conv-bn-relu_prior_VOIZW7.pt,14,174,486,3,1,149.266152,0.761562,1.05612836
conv-bn-relu_prior_S9WOC7.pt,14,213,143,5,1,149.277128,0.761618,0.9668300400000003
conv-bn-relu_prior_Z75IUT.pt,56,197,241,1,1,149.643648,0.047718,1.3926808799999997
conv-bn-relu_prior_Z5NK0G.pt,14,74,212,7,1,150.709104,0.768924,1.0552817800000003
conv-bn-relu_prior_1ETX0V.pt,13,158,226,5,1,150.904494,0.892926,1.0577722400000003
conv-bn-relu_prior_NVFULH.pt,27,535,172,3,2,150.967152,0.828352,1.0639295800000004
conv-bn-relu_prior_P90T0B.pt,7,779,81,7,1,151.504668,3.091932,1.6359248200000007
conv-bn-relu_prior_OOG6O5.pt,28,1684,115,1,1,151.9196,0.193775,1.6574451799999996
conv-bn-relu_prior_KD5XCL.pt,112,198,61,1,1,152.271616,0.012139,1.6234422799999997
conv-bn-relu_prior_ULTXWR.pt,13,257,72,7,1,153.243792,0.906768,1.8223565199999996
conv-bn-relu_prior_50ISF7.pt,56,85,64,3,1,153.739264,0.049024,1.1301938600000003
conv-bn-relu_prior_2PA6R5.pt,56,1533,32,1,1,153.939968,0.049088,1.928456979999999
conv-bn-relu_prior_DJJ5EI.pt,7,164,393,7,1,154.768509,3.158541,1.18051546
conv-bn-relu_prior_QCRUBF.pt,27,229,103,3,1,154.829394,0.212386,0.9043826199999998
conv-bn-relu_prior_YYLBM3.pt,27,125,68,5,1,154.962072,0.212568,0.97611654
conv-bn-relu_prior_TL8EMK.pt,56,196,251,1,1,155.065792,0.049447,1.24041226
conv-bn-relu_prior_IEE9MQ.pt,14,258,123,5,1,155.520708,0.793473,0.9931911200000001
conv-bn-relu_prior_KUG59C.pt,27,1004,213,1,1,156.053385,0.214065,1.2845468599999998
conv-bn-relu_prior_VLR2V4.pt,14,1684,476,1,1,157.20376,0.80206,1.7708064200000002
conv-bn-relu_prior_I6Z358.pt,56,37,28,7,1,159.283712,0.050792,0.9654661800000001
conv-bn-relu_prior_6ENB8V.pt,7,409,163,7,1,160.075454,3.266846,1.3339360800000002
conv-bn-relu_prior_9DRBAU.pt,8,272,188,7,1,160.374528,2.505852,1.0654630399999996
conv-bn-relu_prior_KVG6TS.pt,13,970,979,1,1,160.652921,0.950609,1.0810106600000002
conv-bn-relu_prior_PIBO67.pt,56,210,243,1,1,160.792128,0.051273,1.0066110799999999
conv-bn-relu_prior_MYN4JB.pt,13,224,87,7,1,161.394831,0.954999,0.8727309799999999
conv-bn-relu_prior_EHL1JB.pt,28,126,183,3,1,162.84072,0.207705,1.02990018
conv-bn-relu_prior_2808X6.pt,56,166,139,3,2,162.91912,0.207805,1.01633912
conv-bn-relu_prior_G6MB47.pt,56,92,63,3,1,163.783872,0.052227,1.4959452199999999
conv-bn-relu_prior_DQDWNU.pt,56,73,80,3,1,165.07904,0.05264,0.8947313200000001
conv-bn-relu_prior_2099QQ.pt,14,244,384,3,1,165.355008,0.843648,1.34623814
conv-bn-relu_prior_I8LGSX.pt,224,17,185,1,1,167.08608,0.00333,12.081124260000001
conv-bn-relu_prior_XMTWPZ.pt,13,808,25,7,1,167.280425,0.989825,1.1799858399999998
conv-bn-relu_prior_VUATX4.pt,28,961,222,1,1,167.434176,0.213564,1.4063253200000003
conv-bn-relu_prior_JB726A.pt,27,224,1021,1,1,167.469525,0.229725,1.16412404
conv-bn-relu_prior_HE6KCQ.pt,28,165,144,3,1,167.763456,0.213984,0.9508169599999999
conv-bn-relu_prior_16AUAZ.pt,27,235,109,3,1,168.139476,0.230644,0.9670833600000002
conv-bn-relu_prior_UHQQVS.pt,56,149,160,3,2,168.34048,0.21472,1.1234935199999996
conv-bn-relu_prior_9STR4A.pt,56,1013,53,1,1,168.534912,0.053742,1.8042148999999998
conv-bn-relu_prior_JMVHOW.pt,27,78,120,5,1,170.67348,0.23412,1.00665524
conv-bn-relu_prior_US15ST.pt,28,125,70,5,1,171.55488,0.21882,0.9026786999999996
conv-bn-relu_prior_LAS36O.pt,13,507,2000,1,1,171.704,1.016,1.04446642
conv-bn-relu_prior_A3SHBQ.pt,14,515,139,7,2,171.882396,3.507804,1.3480423000000004
conv-bn-relu_prior_LTCVAK.pt,56,67,91,3,1,172.367104,0.054964,1.3270426999999998
conv-bn-relu_prior_XIOQTN.pt,14,261,69,7,1,172.97196,0.88251,0.96864178
conv-bn-relu_prior_HCUAK0.pt,28,65,136,5,1,173.370624,0.221136,0.8875407200000001
conv-bn-relu_prior_RWSQIX.pt,8,1463,206,3,1,173.606912,2.712608,1.2670336999999998
conv-bn-relu_prior_UO76CR.pt,28,240,19,7,1,175.191856,0.223459,0.8884120400000001
conv-bn-relu_prior_HM728M.pt,14,873,115,3,1,177.11932,0.90367,1.2793488599999996
conv-bn-relu_prior_M340FX.pt,14,123,150,7,1,177.2232,0.9042,1.0850101400000003
conv-bn-relu_prior_FDKCMW.pt,28,112,2010,1,1,178.06992,0.22713,1.0180754800000005
conv-bn-relu_prior_UUWG9D.pt,56,256,221,1,1,178.115392,0.056797,1.3450053800000004
conv-bn-relu_prior_WCSH0A.pt,56,509,112,1,1,179.12832,0.05712,1.4574167
conv-bn-relu_prior_FI882A.pt,27,536,51,3,1,179.388675,0.246075,0.8995175400000001
conv-bn-relu_prior_Q1TF5D.pt,14,99,190,7,1,180.68848,0.92188,1.0692613800000002
conv-bn-relu_prior_W1ETQT.pt,28,434,59,3,1,180.722192,0.230513,1.0209965599999997
conv-bn-relu_prior_16QCVF.pt,27,208,192,5,2,181.993392,0.998592,1.0874668399999998
conv-bn-relu_prior_UGNWGI.pt,56,234,247,1,1,182.02912,0.058045,1.3095263599999996
conv-bn-relu_prior_HN6AOO.pt,56,237,244,1,1,182.113792,0.058072,1.41739914
conv-bn-relu_prior_PYXQS0.pt,28,96,387,5,2,182.120652,0.929187,0.9412858799999999
conv-bn-relu_prior_I5P7CW.pt,14,293,127,5,1,182.358792,0.930402,1.2742422199999996
conv-bn-relu_prior_01RP4Z.pt,28,470,496,1,1,183.154944,0.233616,1.2877071
conv-bn-relu_prior_CGITMS.pt,56,116,500,1,1,183.456,0.0585,1.16917694
conv-bn-relu_prior_1PEN2L.pt,14,667,225,5,2,183.8529,3.7521,1.32429998
conv-bn-relu_prior_3Q8G7Y.pt,8,642,92,7,1,185.230592,2.894228,1.4067393400000001
conv-bn-relu_prior_YPE2WV.pt,13,91,246,7,1,185.42004,1.09716,1.0371926
conv-bn-relu_prior_JS0250.pt,28,455,58,3,1,186.253312,0.237568,1.0787998400000005
conv-bn-relu_prior_3EPBHB.pt,27,91,312,3,1,186.50736,0.25584,1.3809532600000003
conv-bn-relu_prior_S7HMDG.pt,56,535,111,1,1,186.579456,0.059496,1.3911214400000005
conv-bn-relu_prior_6H471G.pt,14,276,138,5,1,186.658248,0.952338,0.9514536199999997
conv-bn-relu_prior_EH2AP7.pt,27,1623,158,1,1,187.055568,0.256592,1.10472338
conv-bn-relu_prior_GNEOAC.pt,27,250,84,7,2,187.550559,1.029084,1.17131318
conv-bn-relu_prior_Z1CK61.pt,112,217,69,1,1,188.686848,0.015042,1.7126217600000004
conv-bn-relu_prior_3M0H1I.pt,28,210,1142,1,1,188.914208,0.240962,1.3120567600000002
conv-bn-relu_prior_J8IXW6.pt,28,492,10,7,1,189.01456,0.24109,1.35109834
conv-bn-relu_prior_Y4WIFP.pt,56,1235,49,1,1,189.928704,0.060564,1.0720300600000001
conv-bn-relu_prior_3F86PW.pt,56,238,254,1,1,190.374016,0.060706,1.0047528600000002
conv-bn-relu_prior_XH42NE.pt,56,124,486,1,1,190.512,0.06075,1.1058149800000001
conv-bn-relu_prior_N2LG72.pt,112,283,214,1,2,190.593536,0.060776,2.6513570000000004
conv-bn-relu_prior_6BU9LR.pt,56,451,15,3,1,190.9824,0.0609,1.2091014
conv-bn-relu_prior_EANN2S.pt,112,6,207,7,2,191.49984,0.061065,0.9228229199999997
conv-bn-relu_prior_U0BYQH.pt,8,1020,470,5,2,191.76752,11.98547,4.94635462
conv-bn-relu_prior_MNGV5V.pt,14,208,96,7,1,191.791488,0.978528,0.8880882199999999
conv-bn-relu_prior_0M62GE.pt,14,218,180,5,1,192.31128,0.98118,1.3540942200000003
conv-bn-relu_prior_T5H6V1.pt,27,508,231,3,2,192.52215675,1.056363,1.06376756
conv-bn-relu_prior_OBAW9G.pt,28,492,499,1,1,192.869488,0.246007,1.2354902999999997
conv-bn-relu_prior_SDRLSK.pt,28,2004,496,1,2,194.91808,0.99448,1.76425434
conv-bn-relu_prior_06UDTX.pt,28,31,164,7,1,195.43552,0.24928,0.8840042
conv-bn-relu_prior_2AOSS9.pt,13,110,215,7,1,195.881985,1.159065,1.01025544
conv-bn-relu_prior_OPHAQD.pt,13,507,187,7,2,196.286233,4.645828,2.0606056799999997
conv-bn-relu_prior_U51968.pt,56,846,74,1,1,196.558208,0.062678,1.6718137599999998
conv-bn-relu_prior_MAU5O4.pt,56,457,137,1,1,196.771456,0.062746,1.1183950999999999
conv-bn-relu_prior_N6VKCP.pt,14,522,77,5,1,196.965692,1.004927,0.9464531399999997
conv-bn-relu_prior_9D8GT9.pt,56,407,154,1,1,197.041152,0.062832,1.2010764400000002
conv-bn-relu_prior_FIEF12.pt,56,107,48,7,2,197.342208,0.251712,1.697684940000001
conv-bn-relu_prior_L75JA2.pt,13,788,165,3,1,197.788305,1.170345,1.0486062800000002
conv-bn-relu_prior_RMGBG1.pt,28,155,181,3,1,198.097984,0.252676,1.07286124
conv-bn-relu_prior_33DXKE.pt,56,773,328,1,2,199.035648,0.253872,2.3569623199999996
conv-bn-relu_prior_9NKPTB.pt,28,146,142,7,2,199.13796,1.01601,0.9793906999999997
conv-bn-relu_prior_HBKT3A.pt,56,2048,31,1,1,199.195584,0.063519,2.0722264999999997
conv-bn-relu_prior_0TNIFI.pt,56,252,28,3,1,199.236352,0.063532,1.0697573599999999
conv-bn-relu_prior_VWNRRN.pt,28,510,20,5,1,199.93568,0.25502,1.0233895
conv-bn-relu_prior_R26WV5.pt,28,525,10,7,1,201.69184,0.25726,1.19157584
conv-bn-relu_prior_UZKRHF.pt,14,1017,1015,1,1,202.52092,1.03327,1.2508851599999995
conv-bn-relu_prior_ZUHARP.pt,56,123,21,5,1,202.573056,0.064596,1.0144718999999998
conv-bn-relu_prior_SSQMYH.pt,28,2019,128,1,1,202.71104,0.25856,1.40102232
conv-bn-relu_prior_A0IY6X.pt,56,216,12,5,1,203.250432,0.064812,1.10720366
conv-bn-relu_prior_0C6G6P.pt,112,245,66,1,1,203.664384,0.016236,1.8285172600000001
conv-bn-relu_prior_7GMPT0.pt,27,471,592,1,1,203.700096,0.279424,1.1894000799999997
conv-bn-relu_prior_SFX6P6.pt,56,258,28,3,1,203.977984,0.065044,1.0388020199999999
conv-bn-relu_prior_KP6RO8.pt,14,109,195,7,1,204.17124,1.04169,1.00121012
conv-bn-relu_prior_WLK2SG.pt,14,97,220,7,1,204.99248,1.04588,0.9289863599999997
conv-bn-relu_prior_4AN6K0.pt,112,92,176,1,1,205.320192,0.016368,1.90521106
conv-bn-relu_prior_DMB5TF.pt,56,14,187,5,1,205.837632,0.065637,1.06264022
conv-bn-relu_prior_3VDIYO.pt,28,52,202,5,1,206.036768,0.262802,0.9716113200000003
conv-bn-relu_prior_CK42G0.pt,56,432,153,1,1,207.756864,0.066249,1.2139157600000001
conv-bn-relu_prior_VN2B4O.pt,112,172,96,1,1,208.330752,0.016608,1.4922437800000004
conv-bn-relu_prior_VDWML2.pt,27,71,161,5,1,208.447344,0.285936,0.9639883000000001
conv-bn-relu_prior_I8ALY7.pt,56,525,127,1,1,209.491072,0.066802,1.05638138
conv-bn-relu_prior_2I5VOD.pt,56,181,41,3,1,209.57888,0.06683,1.0784611200000005
conv-bn-relu_prior_IY6SVB.pt,28,548,487,1,1,209.612592,0.267363,1.3363788399999996
conv-bn-relu_prior_K9FQAN.pt,28,272,985,1,1,210.82152,0.268905,1.0955197999999995
conv-bn-relu_prior_PL8933.pt,13,217,230,5,1,210.90862,1.24798,1.0501967600000002
conv-bn-relu_prior_V6A361.pt,13,84,595,5,1,211.266055,1.250095,1.17722308
conv-bn-relu_prior_VGIUAU.pt,112,9,206,3,1,211.893248,0.016892,1.82325122
conv-bn-relu_prior_SYNMX6.pt,7,1001,482,3,1,212.79818,4.34282,1.3994013200000004
conv-bn-relu_prior_9NUYEE.pt,14,989,44,5,1,213.237024,1.087944,2.07062362
conv-bn-relu_prior_7V32LF.pt,27,499,48,7,2,213.906096,1.173696,1.75575878
conv-bn-relu_prior_9YNTYJ.pt,14,534,82,5,1,214.577272,1.094782,1.0400915800000003
conv-bn-relu_prior_ILSFGQ.pt,14,486,1003,3,2,215.018125,4.388125,1.4515456199999994
conv-bn-relu_prior_JZI4UA.pt,28,71,79,7,1,215.53728,0.27492,0.9446785000000003
conv-bn-relu_prior_SZFUHS.pt,56,803,342,1,2,215.574912,0.274968,1.7256565399999995
conv-bn-relu_prior_97LJ7O.pt,56,172,16,5,1,215.806976,0.068816,1.2993926600000003
conv-bn-relu_prior_B67T1W.pt,27,259,127,3,1,215.903556,0.296164,1.15302144
conv-bn-relu_prior_L089R7.pt,28,152,37,7,1,216.080592,0.275613,2.8581991200000014
conv-bn-relu_prior_J110WZ.pt,7,526,933,3,1,216.469995,4.417755,1.4628127600000003
conv-bn-relu_prior_H8MUMW.pt,13,267,98,7,1,216.697208,1.282232,1.09491478
conv-bn-relu_prior_0E0MT7.pt,28,123,184,7,2,217.393792,1.109152,1.3066387
conv-bn-relu_prior_83YLAE.pt,56,270,256,1,1,217.563136,0.069376,1.1028548599999999
conv-bn-relu_prior_3JNI98.pt,27,204,163,3,1,218.285199,0.299431,0.9749449999999997
conv-bn-relu_prior_O12MHB.pt,13,307,471,3,1,220.011636,1.301844,1.0309271999999998
conv-bn-relu_prior_P53PRA.pt,56,2008,140,1,2,220.50784,0.28126,4.647152479999999
conv-bn-relu_prior_604JC7.pt,28,241,1165,1,1,221.03312,0.28193,1.0694291200000003
conv-bn-relu_prior_VDGQ3J.pt,56,420,168,1,1,221.803008,0.070728,1.23345364
conv-bn-relu_prior_H2A77E.pt,27,220,222,5,2,222.5677095,1.221222,1.1689980999999998
conv-bn-relu_prior_VPU720.pt,13,498,54,7,1,222.701778,1.317762,1.1066106000000004
conv-bn-relu_prior_87P3FP.pt,27,231,27,7,1,222.81156,0.30564,1.27795612
conv-bn-relu_prior_HO2BW1.pt,56,128,89,5,2,223.352976,0.284889,1.17135634
conv-bn-relu_prior_J84ASO.pt,14,134,945,3,1,223.56054,1.140615,1.3093310999999994
conv-bn-relu_prior_FXSD7L.pt,28,139,229,3,1,224.779072,0.286708,1.1107173799999996
conv-bn-relu_prior_HAQYZF.pt,28,1876,17,3,1,225.04328,0.287045,1.3012033599999997
conv-bn-relu_prior_V7CEUZ.pt,28,174,135,7,2,225.62442,1.151145,1.16770496
conv-bn-relu_prior_1UJ458.pt,112,113,158,1,1,225.942528,0.018012,1.7050921599999993
conv-bn-relu_prior_EHLCCP.pt,28,124,94,5,1,228.531296,0.291494,1.07794492
conv-bn-relu_prior_WUYUZF.pt,13,485,57,7,1,228.937878,1.354662,1.2565884399999998
conv-bn-relu_prior_CM6KI1.pt,56,151,483,1,1,230.232576,0.073416,1.27838044
conv-bn-relu_prior_X2I9FH.pt,27,508,100,5,2,231.475725,1.2701,1.1475999799999999
conv-bn-relu_prior_TOALYX.pt,56,110,27,5,1,232.932672,0.074277,1.0684436999999998
conv-bn-relu_prior_40CNH9.pt,27,254,1272,1,1,236.45844,0.32436,1.18207534
conv-bn-relu_prior_AW7P6D.pt,56,295,255,1,1,236.70528,0.07548,1.3089728999999999
conv-bn-relu_prior_MLW7D1.pt,13,1699,33,5,1,236.888652,1.401708,2.21204608
conv-bn-relu_prior_KY2HJM.pt,14,181,137,7,1,238.17724,1.21519,1.2023420200000001
conv-bn-relu_prior_Z8L8YR.pt,56,527,144,1,1,238.436352,0.076032,1.2554938600000005
conv-bn-relu_prior_V2XMG5.pt,56,188,45,3,1,238.91616,0.076185,1.059489
conv-bn-relu_prior_AAA2UT.pt,7,1066,510,3,1,239.77905,4.89345,1.7731229199999994
conv-bn-relu_prior_7N6RS4.pt,28,148,230,3,1,240.36656,0.30659,1.2655653
conv-bn-relu_prior_NQCBNA.pt,27,432,85,3,1,240.981885,0.330565,1.0690289800000001
conv-bn-relu_prior_18N038.pt,7,945,211,5,1,244.269214,4.985086,2.1015934599999997
conv-bn-relu_prior_HQ30M6.pt,27,215,32,7,1,245.783808,0.337152,0.9902031800000001
conv-bn-relu_prior_BPG9DF.pt,13,760,213,3,1,246.255477,1.457133,1.2071092199999998
conv-bn-relu_prior_KMTIJP.pt,27,1043,36,3,1,246.378672,0.337968,3.482406
conv-bn-relu_prior_3OE3ZZ.pt,7,396,509,5,1,246.940841,5.039609,1.4253729199999998
conv-bn-relu_prior_5I4RKK.pt,27,61,114,7,1,248.48694,0.34086,1.28199738
conv-bn-relu_prior_4XNCM6.pt,56,200,44,3,1,248.509184,0.079244,1.0741188200000003
conv-bn-relu_prior_9MLJZZ.pt,14,148,953,3,1,248.988404,1.270349,1.5205856199999996
conv-bn-relu_prior_ZQU40N.pt,28,173,205,3,1,250.40176,0.31939,1.0653187400000004
conv-bn-relu_prior_VV3E2K.pt,27,185,38,7,1,251.146332,0.344508,1.0054410599999997
conv-bn-relu_prior_PVX7T5.pt,27,170,2015,1,1,251.187885,0.344565,1.4193097000000003
conv-bn-relu_prior_M10ZVP.pt,27,75,184,5,1,251.639136,0.345184,1.22627518
conv-bn-relu_prior_9M1BEB.pt,56,1575,51,1,1,252.059136,0.080376,1.7932324800000001
conv-bn-relu_prior_U0XW3E.pt,14,147,976,3,1,253.275904,1.292224,1.20088736
conv-bn-relu_prior_3WXK6I.pt,28,429,84,3,1,254.335872,0.324408,1.0531703399999999
conv-bn-relu_prior_KTOJPQ.pt,56,161,2004,1,2,254.524032,0.324648,1.3707720599999995
conv-bn-relu_prior_Z8VLAI.pt,27,457,85,3,1,254.92401,0.34969,2.04263892
conv-bn-relu_prior_D1CVBS.pt,56,402,202,1,1,255.289216,0.081406,1.3491676
conv-bn-relu_prior_H4CA12.pt,13,183,169,7,1,256.135048,1.515592,1.2021144
conv-bn-relu_prior_J6JM4E.pt,27,174,2008,1,1,256.1706,0.3514,1.28156902
conv-bn-relu_prior_Q3JM03.pt,28,523,25,5,1,256.2896,0.3269,1.1573602600000006
conv-bn-relu_prior_PJSQPJ.pt,112,88,230,1,1,256.77568,0.02047,2.3433169
conv-bn-relu_prior_M9URAZ.pt,28,236,155,3,1,258.23,0.329375,1.07365916
conv-bn-relu_prior_WF9YK5.pt,14,1833,80,3,1,258.68864,1.31984,1.16051894
conv-bn-relu_prior_0V731P.pt,27,78,183,5,1,260.277057,0.357033,1.4720548
conv-bn-relu_prior_Z8ZM8N.pt,56,1412,59,1,1,261.438912,0.083367,1.9563472799999997
conv-bn-relu_prior_NMDA27.pt,112,106,195,1,1,261.73056,0.020865,2.271871
conv-bn-relu_prior_9ON0K3.pt,27,178,224,3,1,261.763488,0.359072,1.1174424999999997
conv-bn-relu_prior_5FIEK3.pt,14,265,202,5,1,262.336592,1.338452,1.00907032
conv-bn-relu_prior_IO5O8G.pt,13,202,157,7,1,262.650167,1.554143,1.0855108999999996
conv-bn-relu_prior_YIMM4C.pt,28,458,118,5,2,264.838728,1.351218,1.2546665800000003
conv-bn-relu_prior_EJL33D.pt,56,26,130,5,1,265.39968,0.08463,1.2002040199999997
conv-bn-relu_prior_E1RMO0.pt,56,219,387,1,1,266.99904,0.08514,1.59644964
conv-bn-relu_prior_KL28B9.pt,28,114,120,5,1,268.22208,0.34212,1.17142254
conv-bn-relu_prior_XTGKXV.pt,28,194,196,3,1,268.451008,0.342412,1.1431059999999997
conv-bn-relu_prior_G1BQ56.pt,56,182,468,1,1,268.579584,0.085644,1.3951785200000004
conv-bn-relu_prior_WNANMB.pt,112,31,670,1,1,268.94336,0.02144,14.408336679999996
conv-bn-relu_prior_GQY7X1.pt,112,22,108,3,1,269.595648,0.021492,1.3427221
conv-bn-relu_prior_TK98LA.pt,28,689,499,1,1,269.93904,0.34431,1.2959488200000002
conv-bn-relu_prior_ZYZMFY.pt,56,235,41,3,1,272.066816,0.086756,1.2683891199999997
conv-bn-relu_prior_CPY1V5.pt,27,195,77,5,1,273.704508,0.375452,1.02126674
conv-bn-relu_prior_Y19BDC.pt,56,109,89,3,1,274.080128,0.087398,1.2264883399999997
conv-bn-relu_prior_YWRGZA.pt,27,133,231,7,2,274.4061705,1.505658,1.2182234399999998
conv-bn-relu_prior_OTXLSV.pt,56,921,380,1,2,274.68224,0.35036,3.14973048
conv-bn-relu_prior_UWXM63.pt,28,73,98,7,1,274.904896,0.350644,1.2502527199999998
conv-bn-relu_prior_3PYHAK.pt,13,521,256,7,2,276.13248,6.53568,2.6639684399999997
conv-bn-relu_prior_KPQQ0L.pt,28,270,145,3,1,276.35608,0.352495,1.0910568600000001
conv-bn-relu_prior_VIA2KA.pt,13,136,247,7,1,278.217095,1.646255,1.0628711600000005
conv-bn-relu_prior_DTBMMH.pt,13,189,178,7,1,278.619484,1.648636,1.16458014
conv-bn-relu_prior_97ADFM.pt,13,96,689,5,1,279.574841,1.654289,1.3240223199999996
conv-bn-relu_prior_CHBFA8.pt,14,100,1166,7,2,280.013734,5.714566,2.2334951999999997
conv-bn-relu_prior_XP0G32.pt,56,52,69,5,1,281.515584,0.089769,1.22469086
conv-bn-relu_prior_QENYME.pt,56,184,486,1,1,281.95776,0.08991,1.4605982600000003
conv-bn-relu_prior_TGIH9G.pt,14,969,165,3,1,282.06948,1.43913,1.2389197800000005
conv-bn-relu_prior_MFTFE9.pt,56,510,177,1,1,283.641792,0.090447,1.3111421800000003
conv-bn-relu_prior_LEC8KN.pt,112,539,42,1,1,284.49792,0.02268,3.262228859999999
conv-bn-relu_prior_STNRVE.pt,7,1010,230,5,1,284.57877,5.80773,2.16474402
conv-bn-relu_prior_QMWKCA.pt,112,270,84,1,1,285.551616,0.022764,1.8725239200000001
conv-bn-relu_prior_6X27KX.pt,28,155,192,7,2,285.852672,1.458432,1.1167369400000005
conv-bn-relu_prior_URCZKT.pt,13,191,181,7,1,286.31304,1.69416,1.3097404600000002
conv-bn-relu_prior_UXQ1UF.pt,8,471,194,7,1,286.56128,4.47752,1.8790417200000002
