model_path,HW,CIN,latency
channelshuffle_prior_I7XQFH.pt,56,32,0.09873226000000004
channelshuffle_prior_CP0LMJ.pt,28,250,0.11658018
channelshuffle_prior_G1Y4M2.pt,7,8,0.006525220000000001
channelshuffle_prior_DVQQA9.pt,14,504,0.10892990000000005
channelshuffle_prior_N2BEYS.pt,14,302,0.11444975999999997
channelshuffle_prior_RR6OPV.pt,14,172,0.10147566
channelshuffle_prior_6YX16T.pt,14,264,0.12113327999999995
channelshuffle_prior_3E4O70.pt,14,1166,0.13942127999999998
channelshuffle_prior_RWJAT4.pt,7,266,0.00974392
channelshuffle_prior_MQ2Y9H.pt,14,182,0.10067773999999999
channelshuffle_prior_ERXV5G.pt,56,142,0.14379105999999997
channelshuffle_prior_9TFZ50.pt,56,150,0.18254496
channelshuffle_prior_KD4P8J.pt,112,1004,4.452367639999999
channelshuffle_prior_S3334N.pt,112,942,4.887779599999999
channelshuffle_prior_YQVMIT.pt,14,52,0.007923440000000002
channelshuffle_prior_4V9A5X.pt,7,258,0.010959980000000001
channelshuffle_prior_TLA1J3.pt,14,1140,0.14194942000000002
channelshuffle_prior_E6LJ8M.pt,224,1866,31.13867438
channelshuffle_prior_YCA6L0.pt,7,226,0.00802352
channelshuffle_prior_RE6NSQ.pt,7,16,0.006536380000000001
channelshuffle_prior_T7JZTQ.pt,28,950,0.25705482
channelshuffle_prior_TE8189.pt,56,112,0.21386675999999993
channelshuffle_prior_Y3GI15.pt,56,1014,0.6033605400000002
channelshuffle_prior_DXWNWB.pt,28,52,0.10273441999999999
channelshuffle_prior_KHB84D.pt,14,122,0.010962739999999997
channelshuffle_prior_QCB4BF.pt,14,242,0.11831333999999999
channelshuffle_prior_HRZEX5.pt,3,2018,0.012279379999999996
channelshuffle_prior_LBF0E5.pt,14,226,0.09493130000000001
channelshuffle_prior_WDK1T5.pt,28,826,0.20410486
channelshuffle_prior_QYGJ5C.pt,7,134,0.008145099999999999
channelshuffle_prior_B3NUDV.pt,28,262,0.16719668000000007
channelshuffle_prior_F09O7W.pt,56,54,0.13584808
channelshuffle_prior_E5IIFU.pt,14,40,0.00814558
channelshuffle_prior_LGVN0O.pt,14,46,0.008170240000000002
channelshuffle_prior_3TAOKE.pt,56,284,0.21067361999999995
channelshuffle_prior_Z0FDQZ.pt,28,522,0.12457798
channelshuffle_prior_JFZLF1.pt,14,214,0.10913587999999995
channelshuffle_prior_OHRGAF.pt,112,980,4.210434160000001
channelshuffle_prior_AF3N4X.pt,14,968,0.11711288000000002
channelshuffle_prior_NHZAN8.pt,7,524,0.012731660000000002
channelshuffle_prior_0VVF4M.pt,14,792,0.12797027999999996
channelshuffle_prior_CT7IC6.pt,14,70,0.009522059999999999
channelshuffle_prior_TBZ44B.pt,14,172,0.10675062000000002
channelshuffle_prior_C9WGM3.pt,56,514,0.39345504
channelshuffle_prior_8SQH5M.pt,28,242,0.12694949999999997
channelshuffle_prior_SBKL8C.pt,14,272,0.12504538000000004
channelshuffle_prior_HBPFEH.pt,28,120,0.10340021999999999
channelshuffle_prior_CP4306.pt,14,442,0.12391840000000003
channelshuffle_prior_0FSB57.pt,56,156,0.03860262
channelshuffle_prior_YQKVF8.pt,14,34,0.007488040000000002
channelshuffle_prior_E97FLA.pt,14,50,0.008258360000000001
channelshuffle_prior_TV8UUF.pt,56,1562,1.05484408
channelshuffle_prior_ICASNE.pt,56,130,0.14406328000000002
channelshuffle_prior_6R2YII.pt,112,40,0.21404776000000003
channelshuffle_prior_3C2UQ6.pt,56,40,0.10988664000000004
channelshuffle_prior_FFGS56.pt,14,52,0.008355779999999998
channelshuffle_prior_R7BAHG.pt,28,826,0.21126814000000008
channelshuffle_prior_31IDXS.pt,14,2130,0.18094412
channelshuffle_prior_70GC9F.pt,28,980,0.19305104000000003
channelshuffle_prior_54QP81.pt,7,72,0.00721522
channelshuffle_prior_DW209G.pt,28,58,0.10136058
channelshuffle_prior_JS7OY1.pt,56,50,0.1206829
channelshuffle_prior_QAY6P5.pt,7,528,0.012629240000000003
channelshuffle_prior_3JVYTN.pt,28,1182,0.32540644
channelshuffle_prior_4PHIXR.pt,14,182,0.08483555999999998
channelshuffle_prior_OQURAF.pt,14,132,0.00945302
channelshuffle_prior_A7UZZ1.pt,56,126,0.14442242
channelshuffle_prior_XAQEB9.pt,112,174,0.28779308
channelshuffle_prior_DYIS6L.pt,56,452,0.14909977999999996
channelshuffle_prior_AQMMEG.pt,56,504,0.26319638000000006
channelshuffle_prior_XCDVXT.pt,28,160,0.10888772
channelshuffle_prior_4KWGVJ.pt,7,64,0.007076619999999999
channelshuffle_prior_BNZUL5.pt,224,210,3.313864640000001
channelshuffle_prior_9GWDRB.pt,28,68,0.08966959999999999
channelshuffle_prior_K5ALXS.pt,1,272,0.00657636
channelshuffle_prior_QRJ3LR.pt,28,144,0.11383581999999999
channelshuffle_prior_NB09H7.pt,28,4,0.006386739999999998
channelshuffle_prior_RLXS1E.pt,56,512,0.3620400799999999
channelshuffle_prior_3ARE88.pt,28,184,0.11969331999999994
channelshuffle_prior_TF2AFL.pt,28,174,0.11364933999999999
channelshuffle_prior_SZ23QY.pt,7,144,0.00744738
channelshuffle_prior_1VB1QP.pt,56,98,0.14066722000000004
channelshuffle_prior_G4Y2N9.pt,14,112,0.011355619999999997
channelshuffle_prior_X6BLEO.pt,7,164,0.00872112
channelshuffle_prior_6BUZDF.pt,28,1706,0.3209969600000001
channelshuffle_prior_A4V3PH.pt,112,182,0.30400565999999996
channelshuffle_prior_2QWRYA.pt,14,866,0.11786266
channelshuffle_prior_CWYLT8.pt,28,152,0.11694931999999998
channelshuffle_prior_8EGDEP.pt,14,998,0.13368474000000005
channelshuffle_prior_M0NA62.pt,14,212,0.09966244000000002
channelshuffle_prior_54C68J.pt,56,268,0.17625232000000002
channelshuffle_prior_0930YI.pt,28,48,0.10120264000000002
channelshuffle_prior_YYO2AL.pt,7,106,0.0074908
channelshuffle_prior_S2VZFO.pt,14,52,0.008404059999999998
channelshuffle_prior_E3WVRR.pt,14,214,0.09242066000000003
channelshuffle_prior_ZTQG5O.pt,1,440,0.00657308
channelshuffle_prior_34NXW7.pt,112,2084,9.351387779999998
channelshuffle_prior_S5NBBS.pt,7,266,0.008854459999999998
channelshuffle_prior_M9HPZZ.pt,56,798,0.21247481999999998
channelshuffle_prior_F2JJC0.pt,14,88,0.010056740000000002
channelshuffle_prior_X5PUSQ.pt,28,164,0.09789162000000003
channelshuffle_prior_0PSMBM.pt,7,284,0.00954072
channelshuffle_prior_C1GGMA.pt,28,188,0.12495411999999999
channelshuffle_prior_BVHK5N.pt,14,8,0.0066740800000000015
channelshuffle_prior_FXEXGS.pt,28,214,0.13472135999999998
channelshuffle_prior_LIIFO6.pt,28,90,0.11133047999999997
channelshuffle_prior_VQUPTW.pt,56,204,0.23659172
channelshuffle_prior_JVURHV.pt,56,192,0.20348658
channelshuffle_prior_4KSI5Z.pt,28,78,0.11579098
channelshuffle_prior_TDX7AW.pt,7,642,0.014009320000000002
channelshuffle_prior_1LMMMK.pt,14,68,0.009619840000000001
channelshuffle_prior_XQH4KJ.pt,28,246,0.21229520000000004
channelshuffle_prior_6KJDVG.pt,28,298,0.15420502000000005
channelshuffle_prior_4WE1OC.pt,14,266,0.12370908
channelshuffle_prior_7JZJIE.pt,7,1412,0.10527001999999998
channelshuffle_prior_GIAPBQ.pt,14,44,0.0082342
channelshuffle_prior_TM1RP2.pt,14,562,0.11803174
channelshuffle_prior_VRCCA4.pt,14,114,0.011169740000000001
channelshuffle_prior_VKN1Z3.pt,14,138,0.011880819999999999
channelshuffle_prior_XCERMR.pt,7,174,0.008487019999999998
channelshuffle_prior_LO3ZAY.pt,7,1490,0.10558800000000002
channelshuffle_prior_3NW6U5.pt,14,1020,0.13613544
channelshuffle_prior_CFZ3ZB.pt,56,176,0.14849152000000004
channelshuffle_prior_LQC006.pt,14,554,0.11306826000000003
channelshuffle_prior_E507A1.pt,14,16,0.006736380000000001
