model_path,HW,CIN,latency
se_prior_6JBXWQ.pt,14,606,0.10853655999999998
se_prior_9CJ3NR.pt,28,174,0.10024929999999997
se_prior_M8Y7WM.pt,224,1280,29.646954479999998
se_prior_PK5OVU.pt,28,112,0.2573485399999999
se_prior_HAEIRD.pt,14,266,0.09856418000000002
se_prior_89VY68.pt,56,18,0.08606508
se_prior_QZIDFO.pt,112,702,3.155514499999998
se_prior_N4HVD6.pt,28,410,0.13949686000000003
se_prior_BOJ76Q.pt,112,272,0.6369913399999999
se_prior_ZPLSLH.pt,28,526,0.14309086
se_prior_A9SEN1.pt,56,44,0.10100247999999999
se_prior_OBFU8Y.pt,28,22,0.024660420000000006
se_prior_NFYABU.pt,7,248,0.06954458000000002
se_prior_9IK1BC.pt,14,26,0.030887699999999997
se_prior_Z759N7.pt,14,212,0.09573654000000005
se_prior_0S3I9T.pt,56,1006,0.5815698
se_prior_SH28XM.pt,7,74,0.025127979999999987
se_prior_LTSXVR.pt,14,244,0.10562254000000007
se_prior_OJT4Z4.pt,7,106,0.026927140000000006
se_prior_XZBDP8.pt,14,398,0.11667933999999999
se_prior_FRLEXJ.pt,7,56,0.02457608000000001
se_prior_FTX3W0.pt,56,1006,0.64995896
se_prior_AJVFBR.pt,7,778,0.10388863999999998
se_prior_V5WZLX.pt,7,518,0.10549264000000001
se_prior_P5892X.pt,7,12,0.02098584
se_prior_ZRPUQ4.pt,7,48,0.02415289999999999
se_prior_5JTO61.pt,28,72,0.07616162000000001
se_prior_TJHFSC.pt,7,224,0.070575
se_prior_AOTVK0.pt,14,1264,0.13580208000000002
se_prior_1DZGCK.pt,14,932,0.11940565999999996
se_prior_CWOTLY.pt,7,210,0.07010569999999999
se_prior_28RWEX.pt,112,110,0.13650922
se_prior_XCC3L7.pt,14,24,0.02246262
se_prior_68ZPSG.pt,7,260,0.06927824
se_prior_0OZTDZ.pt,56,126,0.10022734000000001
se_prior_RMDO4Z.pt,1,152,0.020862859999999993
se_prior_VN96NQ.pt,28,770,0.12769778000000004
se_prior_NYLVXR.pt,14,180,0.09619703999999996
se_prior_HUPFK2.pt,224,180,3.18820894
se_prior_T4BRKW.pt,28,532,0.15315628
se_prior_1B2YNA.pt,14,68,0.026570180000000002
se_prior_ZQBGS8.pt,28,28,0.031180960000000004
se_prior_0EU7UL.pt,28,72,0.082895
se_prior_NMH1XE.pt,28,202,0.1037153
se_prior_GAJJG9.pt,56,258,0.15176889999999996
se_prior_VF2ZFO.pt,7,998,0.11561919999999998
se_prior_U5IEMS.pt,14,150,0.03536892
se_prior_OECTGF.pt,28,28,0.025484799999999995
