feature0,feature1,feature2,feature3,feature4,True,Pred,Error
7,113,37,127,52,0.004022200000000001,0.006901890270270283,0.7159490503381933
28,41,54,0,0,0.11647980000000004,0.12764619800000018,0.09586553204933511
28,58,1046,373,143,0.2947376199999999,0.3141885236216223,0.06599396311072332
14,853,127,0,0,0.1765709,0.17156773313513532,0.02833517224449036
28,21,43,201,0,0.19831946000000003,0.15515811221621664,0.2176354644359327
7,8,61,0,0,0.018842460000000002,0.015141559423423415,0.19641281321953644
28,119,52,116,28,0.27423045999999995,0.2467617961621613,0.10016634854435451
14,33,51,0,0,0.015820880000000002,0.011103406054054035,0.2981802495149427
7,52,162,185,0,0.0042496999999999995,0.009742162972972949,1.2924354596731418
56,471,225,0,0,0.3899017800000001,0.4637939756756756,0.1895148969970732
7,162,304,37,0,0.00560798,0.008872886108108113,0.582189328083929
28,798,194,0,0,0.2559761200000001,0.254464977567567,0.005903450807962515
56,264,221,36,494,0.4281498000000001,0.6623134521081087,0.5469199147310323
7,156,373,85,0,0.005304859999999999,0.007174169135135147,0.35237671401981363
14,261,214,184,0,0.18607977999999992,0.19935754189189203,0.07135521060854716
56,75,45,0,0,0.17278816,0.2011023363243241,0.16386641494604776
28,475,35,536,146,0.33277724,0.28830911875675713,0.133627291467538
28,21,186,640,85,0.2976851600000001,0.3071015535675673,0.03163205571808544
7,150,85,151,0,0.011770919999999997,0.009469806702702711,0.1954913717277228
56,135,1252,495,0,1.5334273399999996,1.4021232757837818,0.08562783562748907
28,659,90,510,544,0.36279955999999997,0.32206636048648596,0.1122746662468775
14,82,95,0,0,0.009433979999999998,0.00926038605405405,0.018400923676533978
56,369,611,115,205,1.0850880000000003,0.9770552382162153,0.09956129068221649
