model_path,HW,CIN,CIN,latency
addrelu_prior_IAWPU1.pt,224,39,39,0.004712759999999998
addrelu_prior_ABS33D.pt,7,142,142,0.004595919999999998
addrelu_prior_4E7D54.pt,7,100,100,0.0045621
addrelu_prior_813V9R.pt,14,56,56,0.004630420000000001
addrelu_prior_T0UV4T.pt,7,142,142,0.00462316
addrelu_prior_AZXX5Y.pt,56,38,38,0.004601200000000001
addrelu_prior_KZ7J7L.pt,14,1675,1675,0.004589039999999999
addrelu_prior_T62DJM.pt,224,174,174,0.00463798
addrelu_prior_9UISMJ.pt,28,25,25,0.004707379999999999
addrelu_prior_NTDDLK.pt,28,109,109,0.004600959999999999
addrelu_prior_UHJOUL.pt,56,544,544,0.004669520000000002
addrelu_prior_QY03KT.pt,7,984,984,0.0046292600000000005
addrelu_prior_YWESFS.pt,14,85,85,0.004624520000000001
addrelu_prior_AIW5HT.pt,112,39,39,0.004641919999999999
addrelu_prior_BMU539.pt,7,859,859,0.00464228
addrelu_prior_X3EDCF.pt,56,778,778,0.004646139999999999
addrelu_prior_C0AJPN.pt,14,534,534,0.00463152
addrelu_prior_RF26D3.pt,7,195,195,0.004663959999999999
addrelu_prior_52H7DZ.pt,3,685,685,0.0047316599999999995
addrelu_prior_TPGD1P.pt,56,248,248,0.004655340000000001
addrelu_prior_BRG8LO.pt,14,272,272,0.004671360000000001
addrelu_prior_7LT8YL.pt,28,21,21,0.004669620000000001
addrelu_prior_504A5L.pt,28,858,858,0.00466564
addrelu_prior_N3NO0J.pt,28,1150,1150,0.0047261199999999995
addrelu_prior_WARD53.pt,14,519,519,0.00464718
addrelu_prior_2IT02P.pt,14,191,191,0.004657900000000001
addrelu_prior_C6WXV4.pt,14,1758,1758,0.004581999999999999
addrelu_prior_GO2CO1.pt,14,145,145,0.0046466400000000005
addrelu_prior_N93LUL.pt,28,512,512,0.004561379999999999
addrelu_prior_FN6XNA.pt,7,155,155,0.0047278599999999995
addrelu_prior_ZRYXLQ.pt,28,156,156,0.00518872
addrelu_prior_M0JIGY.pt,14,904,904,0.004649800000000001
addrelu_prior_05GVHJ.pt,28,930,930,0.004685859999999999
addrelu_prior_4JPYU4.pt,7,569,569,0.004646899999999999
addrelu_prior_6BQXG9.pt,56,471,471,0.004705999999999999
addrelu_prior_FXKN0E.pt,14,31,31,0.00462158
addrelu_prior_M391WK.pt,14,135,135,0.004623040000000001
addrelu_prior_L6RO72.pt,7,481,481,0.00465758
addrelu_prior_88FZ18.pt,28,530,530,0.004581179999999999
addrelu_prior_G497L1.pt,14,163,163,0.0046099
addrelu_prior_3BUH4S.pt,7,127,127,0.004809280000000002
addrelu_prior_ENSAF9.pt,14,512,512,0.004660900000000002
addrelu_prior_ZP16OH.pt,14,523,523,0.004716259999999999
addrelu_prior_ISJ8ON.pt,1,1275,1275,0.004590360000000001
addrelu_prior_ABHFTI.pt,28,2010,2010,0.0046377599999999995
addrelu_prior_WI1TV2.pt,56,104,104,0.004682120000000001
addrelu_prior_RC7F1K.pt,14,2038,2038,0.00456694
addrelu_prior_D1TTYQ.pt,14,108,108,0.004640939999999999
addrelu_prior_YUXJZI.pt,7,199,199,0.00457086
addrelu_prior_33LEJT.pt,112,30,30,0.004580859999999999
addrelu_prior_48MHHS.pt,7,518,518,0.004627500000000001
addrelu_prior_YHL45I.pt,56,134,134,0.00457514
addrelu_prior_9674CN.pt,7,215,215,0.00462128
addrelu_prior_COP6JS.pt,14,6,6,0.004655320000000001
addrelu_prior_SJ06OM.pt,56,1025,1025,0.004637240000000001
addrelu_prior_32MFXA.pt,14,42,42,0.004604680000000001
addrelu_prior_UZYCIY.pt,7,251,251,0.0046484399999999985
addrelu_prior_3KNKDR.pt,112,960,960,0.00468612
addrelu_prior_8FNSMQ.pt,112,243,243,0.00463776
addrelu_prior_XSQX29.pt,14,193,193,0.004603319999999999
addrelu_prior_2FJVC7.pt,56,484,484,0.0046034000000000005
addrelu_prior_U81N1A.pt,14,155,155,0.00464936
addrelu_prior_U6L78E.pt,28,112,112,0.004630659999999998
addrelu_prior_NM6EOP.pt,56,149,149,0.004698019999999999
addrelu_prior_8ZY3EW.pt,56,618,618,0.0046368799999999995
addrelu_prior_78J08B.pt,112,129,129,0.004623599999999999
addrelu_prior_LU1QB0.pt,3,78,78,0.00462344
addrelu_prior_ZL24MR.pt,14,974,974,0.00468584
addrelu_prior_KCG78B.pt,28,72,72,0.0046797
addrelu_prior_SXK1A1.pt,28,538,538,0.00462376
addrelu_prior_3TS02L.pt,112,48,48,0.004686180000000001
addrelu_prior_GM7MTD.pt,14,489,489,0.004636440000000001
addrelu_prior_W5JUVY.pt,56,437,437,0.004597420000000001
addrelu_prior_8379CU.pt,56,49,49,0.0046897599999999985
addrelu_prior_8UR22K.pt,28,296,296,0.004633299999999999
addrelu_prior_XMOCXA.pt,7,117,117,0.004630819999999999
addrelu_prior_WXWQHC.pt,7,540,540,0.004655080000000001
addrelu_prior_6CGVBM.pt,56,527,527,0.00465794
addrelu_prior_17GRC4.pt,28,39,39,0.004625280000000001
addrelu_prior_GEDIOF.pt,56,148,148,0.004580279999999999
addrelu_prior_ZYIPS0.pt,1,500,500,0.0046199200000000004
addrelu_prior_N0UCL1.pt,28,806,806,0.004670820000000001
addrelu_prior_V2Z7QV.pt,14,490,490,0.0046083999999999995
addrelu_prior_HB0ZO1.pt,56,271,271,0.00465106
addrelu_prior_Y5HV32.pt,7,131,131,0.004639080000000001
addrelu_prior_OG0SJX.pt,14,456,456,0.00516374
addrelu_prior_9U402C.pt,14,141,141,0.004653299999999999
addrelu_prior_REPRH1.pt,7,28,28,0.0046015000000000006
addrelu_prior_H04GSJ.pt,7,109,109,0.00462302
addrelu_prior_BKYPY8.pt,56,12,12,0.004748839999999999
addrelu_prior_XUAI2H.pt,28,209,209,0.00468662
addrelu_prior_6X6GDY.pt,56,390,390,0.00465014
addrelu_prior_PW18RU.pt,14,760,760,0.004588760000000002
addrelu_prior_XPGQAM.pt,14,41,41,0.0046717
addrelu_prior_SD0VPZ.pt,56,87,87,0.004587260000000001
addrelu_prior_W93JHJ.pt,28,490,490,0.004587399999999999
addrelu_prior_WJQZ6H.pt,56,146,146,0.004636380000000002
addrelu_prior_C574TP.pt,28,114,114,0.004702420000000001
addrelu_prior_SR9TWM.pt,28,39,39,0.004501179999999999
addrelu_prior_N7YK3U.pt,7,209,209,0.004631
addrelu_prior_8NDCUJ.pt,14,165,165,0.0046476799999999995
addrelu_prior_CU79D1.pt,28,1950,1950,0.004897299999999999
addrelu_prior_64IXR5.pt,7,85,85,0.004855639999999998
addrelu_prior_3FOPPC.pt,3,257,257,0.004699480000000001
addrelu_prior_USIFYO.pt,28,139,139,0.004568340000000001
addrelu_prior_IC476A.pt,14,15,15,0.0045905600000000005
addrelu_prior_NPYPPD.pt,14,120,120,0.0045582
addrelu_prior_FO5P6W.pt,28,62,62,0.0045778
addrelu_prior_ECBZCV.pt,14,493,493,0.004665740000000001
addrelu_prior_MPI9CG.pt,7,58,58,0.00470922
addrelu_prior_R7GPHH.pt,7,77,77,0.00470534
addrelu_prior_JPAW5K.pt,28,1281,1281,0.004730799999999998
addrelu_prior_BM9TO7.pt,28,208,208,0.0046856599999999995
addrelu_prior_8BR2L2.pt,56,191,191,0.004868319999999999
addrelu_prior_401KVE.pt,14,79,79,0.004596940000000001
addrelu_prior_HET7O5.pt,14,136,136,0.004634180000000001
addrelu_prior_2OAH99.pt,7,187,187,0.00465038
addrelu_prior_BTWWFZ.pt,56,1027,1027,0.004636339999999999
addrelu_prior_WG2NZQ.pt,14,1008,1008,0.0046924
addrelu_prior_8XI3W3.pt,112,251,251,0.0046194400000000016
addrelu_prior_0MLV3B.pt,28,27,27,0.004556820000000002
addrelu_prior_Q7XPID.pt,7,125,125,0.00465844
addrelu_prior_Q2Q9Q3.pt,28,38,38,0.004584660000000001
addrelu_prior_K7VI3P.pt,7,977,977,0.004540499999999999
addrelu_prior_QODOP2.pt,14,96,96,0.004609599999999998
addrelu_prior_U2M2TM.pt,3,192,192,0.0045796199999999995
addrelu_prior_E5I1WX.pt,56,100,100,0.004583199999999999
addrelu_prior_SRLDUA.pt,28,66,66,0.0046005
addrelu_prior_Y5QN7I.pt,56,130,130,0.004693119999999999
addrelu_prior_0WZB89.pt,3,513,513,0.00458482
addrelu_prior_W6D1SC.pt,3,40,40,0.00462212
addrelu_prior_PLDQI9.pt,14,110,110,0.004608939999999999
addrelu_prior_3PLMSJ.pt,56,230,230,0.004660040000000001
addrelu_prior_FDTDA8.pt,14,1015,1015,0.004703279999999999
addrelu_prior_IQQPS5.pt,28,158,158,0.004607220000000001
addrelu_prior_LPU65T.pt,56,480,480,0.004662339999999999
addrelu_prior_OTSF2C.pt,56,160,160,0.004625559999999999
addrelu_prior_9P7M13.pt,7,184,184,0.0046996
addrelu_prior_QJ7LFR.pt,7,1170,1170,0.00458752
addrelu_prior_3RCU5D.pt,28,272,272,0.004763000000000001
addrelu_prior_I4I5ET.pt,28,253,253,0.00476888
addrelu_prior_123ZP3.pt,7,510,510,0.004501559999999999
addrelu_prior_FVA84T.pt,14,156,156,0.004613559999999999
addrelu_prior_91UTTX.pt,56,98,98,0.0046037000000000005
addrelu_prior_62VQ3W.pt,28,253,253,0.004642799999999999
addrelu_prior_6857YY.pt,14,228,228,0.004592780000000001
addrelu_prior_TYAOC8.pt,28,75,75,0.004592499999999999
addrelu_prior_PVZ7L2.pt,7,49,49,0.00463932
addrelu_prior_J0BFKK.pt,28,501,501,0.004572859999999999
addrelu_prior_TI7UHH.pt,14,40,40,0.004626959999999999
addrelu_prior_XXPSEA.pt,28,314,314,0.004603019999999999
addrelu_prior_YMNQ83.pt,28,459,459,0.004583199999999999
addrelu_prior_Q92S3N.pt,56,1818,1818,0.004561020000000001
addrelu_prior_MMTUDG.pt,112,30,30,0.004606679999999999
addrelu_prior_7O9G3V.pt,56,27,27,0.00459712
addrelu_prior_7C9K70.pt,14,221,221,0.004634040000000001
addrelu_prior_A3HWWH.pt,28,203,203,0.0047219
addrelu_prior_M825B1.pt,14,121,121,0.0046036
addrelu_prior_S3JQPY.pt,14,151,151,0.0047066
addrelu_prior_4V0U7Y.pt,28,982,982,0.00465344
addrelu_prior_BFURTD.pt,7,542,542,0.004666359999999999
addrelu_prior_URYYKK.pt,14,1017,1017,0.0046901400000000015
addrelu_prior_R3DNCV.pt,56,597,597,0.00463942
addrelu_prior_ZAW045.pt,14,86,86,0.00453692
addrelu_prior_0RGMHW.pt,56,210,210,0.0047106399999999994
addrelu_prior_MNYJD2.pt,28,62,62,0.00461426
addrelu_prior_XH1BO2.pt,56,148,148,0.00466408
addrelu_prior_HNDIUT.pt,28,60,60,0.00465668
addrelu_prior_NI41R3.pt,112,210,210,0.004659179999999999
addrelu_prior_2I4NWT.pt,56,795,795,0.004528899999999998
addrelu_prior_21B9QJ.pt,3,178,178,0.00461388
addrelu_prior_94MROD.pt,14,29,29,0.004591059999999999
addrelu_prior_C1XX6M.pt,7,221,221,0.004574099999999999
addrelu_prior_QB095L.pt,14,209,209,0.00461516
addrelu_prior_5129WB.pt,28,800,800,0.0048149199999999994
addrelu_prior_2ZS5AI.pt,28,536,536,0.004618359999999999
addrelu_prior_TMMH36.pt,7,515,515,0.004669340000000001
addrelu_prior_I8P6RE.pt,112,218,218,0.00462278
addrelu_prior_3KIB48.pt,28,249,249,0.004666199999999999
addrelu_prior_OA49KA.pt,7,205,205,0.00472664
addrelu_prior_C0L7TG.pt,28,140,140,0.0046448800000000005
addrelu_prior_78LAO6.pt,112,435,435,0.004695359999999998
addrelu_prior_N1N8UK.pt,56,1667,1667,0.00472004
addrelu_prior_AWO3T6.pt,28,500,500,0.004731160000000001
addrelu_prior_0RUOSX.pt,14,3,3,0.004602
addrelu_prior_94BYUG.pt,14,525,525,0.004625819999999999
addrelu_prior_9HK4QV.pt,112,209,209,0.004628919999999999
addrelu_prior_N0VQVV.pt,14,986,986,0.0046757000000000005
addrelu_prior_YSVE42.pt,28,666,666,0.0046546600000000014
addrelu_prior_COYCQE.pt,14,29,29,0.0046442
addrelu_prior_7AEPW1.pt,56,213,213,0.0046789399999999995
addrelu_prior_7YUNNO.pt,14,30,30,0.0046514
addrelu_prior_STZ4UW.pt,7,118,118,0.004639560000000002
addrelu_prior_NPYH49.pt,28,206,206,0.0046422
addrelu_prior_U6LD36.pt,14,206,206,0.004608219999999999
addrelu_prior_93DS46.pt,14,243,243,0.0046176
addrelu_prior_E6OA52.pt,1,64,64,0.00459986
addrelu_prior_ENWYAI.pt,28,117,117,0.00468754
addrelu_prior_4N6EE9.pt,14,184,184,0.004656499999999999
addrelu_prior_LP6FSM.pt,7,1153,1153,0.00455794
addrelu_prior_L1SLYZ.pt,56,251,251,0.004632959999999999
addrelu_prior_14GNQU.pt,7,510,510,0.00474958
addrelu_prior_JQ7MLG.pt,28,127,127,0.004606800000000001
addrelu_prior_LL00I9.pt,14,97,97,0.00460866
addrelu_prior_QPRP33.pt,7,35,35,0.004562020000000001
addrelu_prior_Y47HDP.pt,56,122,122,0.004578700000000001
addrelu_prior_UD0R47.pt,112,1286,1286,0.00464498
addrelu_prior_PNZ5L9.pt,14,76,76,0.004548859999999999
addrelu_prior_Y75NDN.pt,14,89,89,0.00463594
addrelu_prior_7CHXNR.pt,56,105,105,0.0046695
addrelu_prior_NM5F18.pt,112,969,969,0.0047931599999999994
addrelu_prior_P50SBS.pt,14,436,436,0.0046191600000000015
addrelu_prior_6QNJTY.pt,7,91,91,0.00478558
addrelu_prior_5N8WL3.pt,7,163,163,0.004640420000000001
addrelu_prior_ZU6C02.pt,28,220,220,0.0046781
addrelu_prior_JVZEQ8.pt,14,988,988,0.00467504
addrelu_prior_LX6XS1.pt,56,192,192,0.004742279999999999
addrelu_prior_XW9FEW.pt,14,227,227,0.0046565999999999995
addrelu_prior_0OSYD7.pt,28,1816,1816,0.00463634
addrelu_prior_53LTVO.pt,3,81,81,0.004592980000000001
addrelu_prior_AAWKP4.pt,28,293,293,0.00468318
addrelu_prior_8I2N90.pt,7,523,523,0.004631279999999999
addrelu_prior_C1HC6Y.pt,14,28,28,0.004651760000000002
addrelu_prior_88ZQ6B.pt,14,183,183,0.004646839999999999
addrelu_prior_5RWGKY.pt,14,298,298,0.0045496
addrelu_prior_833VC4.pt,14,499,499,0.00455736
addrelu_prior_CNNHJ0.pt,28,255,255,0.00462978
addrelu_prior_E02YCO.pt,28,129,129,0.004624940000000001
addrelu_prior_QEYK77.pt,14,84,84,0.00466236
addrelu_prior_QZHGWZ.pt,14,263,263,0.00455632
addrelu_prior_3LWQUU.pt,28,81,81,0.004685139999999999
addrelu_prior_92VL28.pt,28,98,98,0.00465842
addrelu_prior_UVMRQC.pt,14,821,821,0.00466478
addrelu_prior_67J3TC.pt,14,27,27,0.00464684
addrelu_prior_BVEGG3.pt,7,16,16,0.0047369
addrelu_prior_IRW9H5.pt,14,23,23,0.00456326
addrelu_prior_LOVG80.pt,112,184,184,0.004695339999999998
addrelu_prior_EZEY6L.pt,14,126,126,0.00459484
addrelu_prior_D4O240.pt,56,87,87,0.004531780000000001
addrelu_prior_PQ3W5G.pt,56,490,490,0.00470822
addrelu_prior_LUPP72.pt,14,437,437,0.00460514
addrelu_prior_01HAJQ.pt,28,992,992,0.0046628600000000004
addrelu_prior_R7J1IF.pt,14,209,209,0.004568459999999999
addrelu_prior_7VF6S6.pt,112,184,184,0.004615320000000001
addrelu_prior_9MK5Z5.pt,14,180,180,0.00466178
addrelu_prior_UT7CXL.pt,14,235,235,0.00486008
addrelu_prior_KS9D08.pt,28,239,239,0.0047608799999999995
addrelu_prior_252DQQ.pt,28,36,36,0.004747159999999999
addrelu_prior_4CP8BN.pt,3,12,12,0.004568800000000001
addrelu_prior_9D6LTQ.pt,7,62,62,0.0045915
addrelu_prior_MPVP16.pt,28,254,254,0.0047125399999999994
addrelu_prior_7ULFXJ.pt,7,1448,1448,0.004541399999999999
addrelu_prior_464Y9B.pt,28,31,31,0.0046237399999999994
addrelu_prior_1U3ULU.pt,28,83,83,0.004540639999999999
addrelu_prior_S9OE0F.pt,112,539,539,0.0046177
addrelu_prior_PF1JCE.pt,56,6,6,0.00460312
addrelu_prior_F6DY6M.pt,56,275,275,0.004637779999999999
addrelu_prior_HY6Y6S.pt,3,179,179,0.004713320000000002
addrelu_prior_AEJJ44.pt,112,79,79,0.004598419999999999
addrelu_prior_1BF8CT.pt,7,38,38,0.004614999999999999
addrelu_prior_M5HP7W.pt,14,138,138,0.00461112
addrelu_prior_Y6A3G5.pt,14,504,504,0.0045616
addrelu_prior_QX3U2T.pt,56,227,227,0.004652440000000001
addrelu_prior_K7DFD6.pt,14,267,267,0.00461264
addrelu_prior_A6MT8U.pt,56,20,20,0.004642920000000002
addrelu_prior_05CH57.pt,14,515,515,0.00465756
addrelu_prior_AZIM3I.pt,14,100,100,0.004602700000000001
addrelu_prior_LNJ7CP.pt,3,471,471,0.0046107000000000006
addrelu_prior_DQCPSX.pt,7,176,176,0.004665319999999997
addrelu_prior_MBBMRZ.pt,56,108,108,0.004550819999999999
addrelu_prior_WX1MGC.pt,7,78,78,0.00469788
addrelu_prior_M9TQNE.pt,112,46,46,0.004858740000000001
addrelu_prior_4OT2MI.pt,14,540,540,0.0047049
addrelu_prior_DBUOMS.pt,112,177,177,0.00468794
addrelu_prior_NZG6GS.pt,7,72,72,0.00472126
addrelu_prior_B5R8OG.pt,28,15,15,0.004665839999999999
addrelu_prior_QIWIJH.pt,56,40,40,0.00463884
addrelu_prior_3K5TX0.pt,56,92,92,0.004561180000000001
addrelu_prior_TRDMBM.pt,56,216,216,0.00466074
addrelu_prior_PN1T7C.pt,14,923,923,0.0046522199999999994
addrelu_prior_C2HTX4.pt,7,124,124,0.0045905
addrelu_prior_DFBM2Z.pt,7,16,16,0.004720440000000001
addrelu_prior_SBJWEJ.pt,7,471,471,0.00464848
addrelu_prior_V2NK5K.pt,28,138,138,0.004614699999999999
addrelu_prior_B0ECRU.pt,28,113,113,0.00472694
addrelu_prior_I85G60.pt,56,69,69,0.00466504
addrelu_prior_VLGS2Z.pt,14,193,193,0.0046235600000000005
addrelu_prior_MV2YJS.pt,56,50,50,0.0046485599999999995
addrelu_prior_DY8IE7.pt,28,236,236,0.00474002
addrelu_prior_08QXFZ.pt,14,512,512,0.0046127600000000005
addrelu_prior_M8GXOT.pt,7,140,140,0.004606840000000001
addrelu_prior_52EOJG.pt,7,2106,2106,0.004605799999999999
addrelu_prior_3BTM0O.pt,7,1690,1690,0.004586360000000001
addrelu_prior_KH6PIY.pt,14,106,106,0.0046309800000000016
addrelu_prior_FN6NCL.pt,56,16,16,0.0046133200000000015
addrelu_prior_6F56W1.pt,112,932,932,0.0046205000000000005
addrelu_prior_ZYLOS7.pt,112,605,605,0.004586840000000001
addrelu_prior_39IOWN.pt,28,27,27,0.00460496
addrelu_prior_7M7M37.pt,56,498,498,0.00457516
addrelu_prior_IC5FZU.pt,56,2047,2047,0.00472088
addrelu_prior_3F84OA.pt,112,171,171,0.00464432
addrelu_prior_2RCZ1S.pt,56,139,139,0.004613919999999998
addrelu_prior_GPY6PK.pt,14,67,67,0.00460142
addrelu_prior_3X8XQZ.pt,28,489,489,0.004525719999999999
addrelu_prior_TK7X2O.pt,56,129,129,0.004532759999999999
addrelu_prior_B450XB.pt,28,129,129,0.004605520000000001
addrelu_prior_5MZZCT.pt,56,999,999,0.0046370399999999985
addrelu_prior_ZDA93U.pt,28,64,64,0.004688139999999999
addrelu_prior_84O09D.pt,14,240,240,0.004631840000000001
addrelu_prior_SW2S7K.pt,14,181,181,0.004605340000000001
addrelu_prior_WC5F7O.pt,14,195,195,0.004618860000000001
addrelu_prior_1RC1WM.pt,7,212,212,0.004735079999999999
addrelu_prior_F8EC3T.pt,28,171,171,0.004667559999999999
addrelu_prior_73WEIK.pt,56,7,7,0.004692679999999999
addrelu_prior_HJ8S2E.pt,112,823,823,0.0045080400000000005
addrelu_prior_003H9P.pt,112,242,242,0.0046653
addrelu_prior_BT57KF.pt,56,87,87,0.00460504
addrelu_prior_BLOXGR.pt,14,116,116,0.004660159999999999
addrelu_prior_5IYVSE.pt,14,506,506,0.004772179999999999
addrelu_prior_5FLUBU.pt,56,29,29,0.00482482
addrelu_prior_N2TYAR.pt,14,488,488,0.004608180000000001
addrelu_prior_N5GB1K.pt,14,67,67,0.004645739999999999
addrelu_prior_YESK72.pt,28,129,129,0.0046161000000000015
addrelu_prior_V0TNDI.pt,14,2042,2042,0.004595639999999999
addrelu_prior_UU7ORV.pt,14,516,516,0.004628580000000002
addrelu_prior_V11YSN.pt,14,79,79,0.0045853
addrelu_prior_ZZIRO2.pt,14,123,123,0.004568139999999999
addrelu_prior_4JKGIX.pt,28,1033,1033,0.004640279999999999
addrelu_prior_TUNDGI.pt,14,19,19,0.004609940000000001
addrelu_prior_OLJO32.pt,28,558,558,0.004588260000000001
addrelu_prior_4N9YXM.pt,56,911,911,0.00461292
addrelu_prior_LV4R70.pt,28,237,237,0.0046942600000000004
addrelu_prior_8SEZXB.pt,14,126,126,0.004655719999999999
addrelu_prior_4GQRZ3.pt,14,1018,1018,0.0047324199999999985
addrelu_prior_M1ABVH.pt,7,660,660,0.0046205000000000005
addrelu_prior_A5LO1X.pt,14,99,99,0.004593159999999999
addrelu_prior_ICG1IE.pt,56,23,23,0.004637
addrelu_prior_B6A052.pt,14,179,179,0.004550600000000001
addrelu_prior_NKONDK.pt,28,73,73,0.0046448
addrelu_prior_HXFHSX.pt,112,160,160,0.004648579999999999
addrelu_prior_CUT22C.pt,14,105,105,0.00474232
addrelu_prior_9CTETE.pt,7,170,170,0.004613839999999998
addrelu_prior_7I9AU6.pt,7,126,126,0.00460282
addrelu_prior_SQKFH0.pt,3,176,176,0.004633140000000001
addrelu_prior_OGZ5FX.pt,14,852,852,0.004650780000000001
addrelu_prior_Q218UR.pt,112,210,210,0.004684099999999999
addrelu_prior_36YA2I.pt,14,3,3,0.004656660000000002
addrelu_prior_DLGLPR.pt,28,75,75,0.00459424
addrelu_prior_XOUU0J.pt,56,864,864,0.00465144
addrelu_prior_9XIGUE.pt,28,211,211,0.004679120000000001
addrelu_prior_C4GHFI.pt,14,791,791,0.00462672
addrelu_prior_JY4YSM.pt,14,166,166,0.0046275
addrelu_prior_A2F097.pt,14,2027,2027,0.004550020000000001
addrelu_prior_NSW2TZ.pt,7,209,209,0.004623399999999999
addrelu_prior_UVITEW.pt,56,250,250,0.004603339999999999
addrelu_prior_XTMAXA.pt,56,153,153,0.004568960000000001
addrelu_prior_J4VM8G.pt,14,3,3,0.00469512
addrelu_prior_5AXPQT.pt,112,147,147,0.0046505800000000005
addrelu_prior_6Z7T3I.pt,112,228,228,0.00466396
addrelu_prior_YA9Q99.pt,28,993,993,0.004660079999999999
addrelu_prior_XRT00E.pt,7,259,259,0.004602339999999999
addrelu_prior_504Y06.pt,112,499,499,0.00471956
addrelu_prior_9YI8IG.pt,7,161,161,0.0046054
addrelu_prior_94NW23.pt,112,157,157,0.004568539999999999
addrelu_prior_GOAWA0.pt,14,179,179,0.00459192
addrelu_prior_7BHW7O.pt,14,224,224,0.00466298
addrelu_prior_VDAISE.pt,7,16,16,0.004662179999999999
addrelu_prior_XKTAMT.pt,14,524,524,0.004615419999999999
addrelu_prior_JQVT99.pt,7,183,183,0.004611800000000001
addrelu_prior_PEWOYQ.pt,28,154,154,0.0045625399999999995
addrelu_prior_LUW1KI.pt,7,148,148,0.00461086
addrelu_prior_7160DV.pt,14,49,49,0.004637660000000001
addrelu_prior_ZMCB0Y.pt,7,142,142,0.004609559999999999
addrelu_prior_PAHKJO.pt,7,261,261,0.004579659999999998
addrelu_prior_5I87F9.pt,7,38,38,0.00460338
addrelu_prior_TEV84G.pt,28,145,145,0.004593300000000001
addrelu_prior_GJLZP4.pt,56,528,528,0.00459072
addrelu_prior_43UUQL.pt,7,2051,2051,0.004569939999999999
addrelu_prior_ANVWK5.pt,28,487,487,0.0046000599999999996
addrelu_prior_N58WFD.pt,14,229,229,0.00468214
addrelu_prior_FE1OQW.pt,28,34,34,0.004560520000000001
addrelu_prior_EQXMMU.pt,14,17,17,0.0046164399999999986
addrelu_prior_92M6UM.pt,14,204,204,0.00459748
addrelu_prior_0OPS1V.pt,56,987,987,0.00460602
addrelu_prior_2VWXL3.pt,56,85,85,0.004658599999999999
addrelu_prior_CNJZGU.pt,14,30,30,0.004605639999999999
addrelu_prior_KEKGXM.pt,14,179,179,0.004593959999999999
addrelu_prior_5PU0ZW.pt,7,91,91,0.004673040000000001
addrelu_prior_D06XCM.pt,14,141,141,0.00463484
addrelu_prior_QFW7VK.pt,28,217,217,0.004695700000000001
addrelu_prior_SZF3AM.pt,14,164,164,0.004641540000000002
addrelu_prior_ISKA1J.pt,1,1022,1022,0.004778739999999999
addrelu_prior_XUW5ZK.pt,14,217,217,0.0046942
addrelu_prior_TWKU7B.pt,56,265,265,0.0046413
addrelu_prior_QK01CJ.pt,28,213,213,0.00465746
addrelu_prior_8J7AYP.pt,14,2107,2107,0.00458704
addrelu_prior_O2DCVS.pt,14,141,141,0.0045934999999999995
addrelu_prior_GK1D8M.pt,14,111,111,0.004624940000000001
addrelu_prior_MDIIXJ.pt,56,85,85,0.00463004
addrelu_prior_7J67V1.pt,112,177,177,0.004622560000000001
addrelu_prior_328JFP.pt,56,147,147,0.00464564
addrelu_prior_Y705HU.pt,56,1008,1008,0.004737540000000001
addrelu_prior_1DXTFO.pt,3,1000,1000,0.004645119999999999
addrelu_prior_FTVE1N.pt,14,133,133,0.00463266
addrelu_prior_T16MJL.pt,7,64,64,0.00464974
addrelu_prior_NDTCSU.pt,28,524,524,0.00455388
addrelu_prior_1HXMML.pt,14,228,228,0.0046460799999999995
addrelu_prior_AXVLK1.pt,1,503,503,0.004613580000000001
addrelu_prior_2HJX60.pt,28,265,265,0.004631940000000001
addrelu_prior_FGE1Z8.pt,56,1081,1081,0.00463022
addrelu_prior_8LIOS6.pt,56,168,168,0.00467696
addrelu_prior_WKPJWQ.pt,28,152,152,0.004598779999999999
addrelu_prior_18N8U1.pt,56,472,472,0.0046448
addrelu_prior_2M32RH.pt,112,256,256,0.004608460000000001
addrelu_prior_JM72JH.pt,56,432,432,0.00477358
addrelu_prior_2SZGSZ.pt,7,291,291,0.00464966
addrelu_prior_DPYACE.pt,14,135,135,0.004650539999999999
addrelu_prior_IYRT7E.pt,14,512,512,0.0046172
addrelu_prior_YX3060.pt,28,79,79,0.004586520000000002
addrelu_prior_TGIDCL.pt,14,1531,1531,0.0046523400000000005
addrelu_prior_DQ3QUF.pt,14,215,215,0.004605880000000001
addrelu_prior_EU5JY9.pt,28,3,3,0.00465718
addrelu_prior_RZI8PH.pt,112,113,113,0.0046101200000000005
addrelu_prior_M8VKN4.pt,7,47,47,0.004654439999999999
addrelu_prior_JQW6I2.pt,28,252,252,0.004730399999999998
addrelu_prior_ZIT865.pt,14,188,188,0.0045829799999999995
addrelu_prior_UJRM1C.pt,3,172,172,0.004603340000000001
addrelu_prior_HU42LM.pt,28,204,204,0.004634000000000001
addrelu_prior_YD7AMP.pt,14,777,777,0.00465426
addrelu_prior_CN9SYH.pt,28,118,118,0.00458322
addrelu_prior_YQV0WI.pt,56,214,214,0.004672299999999999
addrelu_prior_QSG4UD.pt,7,208,208,0.004710420000000002
addrelu_prior_0IPUJC.pt,224,50,50,0.0046862200000000005
addrelu_prior_XQL1V0.pt,112,94,94,0.00473128
addrelu_prior_T5KTLH.pt,14,265,265,0.00462034
addrelu_prior_6BWCGZ.pt,28,77,77,0.0045747
addrelu_prior_O7RWV3.pt,28,173,173,0.004675240000000001
addrelu_prior_X9GGJ5.pt,14,144,144,0.004629420000000001
