model_path,HW,CIN,latency
bn_prior_EBP35T.pt,56,156,0.00892744
bn_prior_QP0JWC.pt,28,32,0.008985180000000002
bn_prior_3DPXQ4.pt,56,503,0.008949019999999997
bn_prior_XCVESS.pt,56,3,0.008958300000000002
bn_prior_X5RENX.pt,14,90,0.00907478
bn_prior_T4QAON.pt,7,234,0.00892004
bn_prior_LBJL7W.pt,14,39,0.009014220000000002
bn_prior_RP8G6B.pt,14,129,0.008995060000000004
bn_prior_9Y1MSO.pt,7,121,0.008988080000000004
bn_prior_Q05H9Z.pt,7,211,0.00896716
bn_prior_X4SVT7.pt,14,401,0.00900922
bn_prior_RA31GU.pt,14,995,0.008958379999999998
bn_prior_56MFD1.pt,56,201,0.009154800000000003
bn_prior_O410OY.pt,56,781,0.00903406
bn_prior_H0QU0A.pt,112,31,0.008935639999999998
bn_prior_BADRIA.pt,28,59,0.00899044
bn_prior_RI0AFB.pt,112,532,0.008987300000000002
bn_prior_DA8E2Y.pt,28,263,0.0090784
bn_prior_LH83IT.pt,14,241,0.008962280000000001
bn_prior_1S4TCM.pt,3,493,0.00906062
bn_prior_9AF4WU.pt,3,19,0.008995099999999999
bn_prior_LBE71J.pt,14,281,0.0090328
bn_prior_611ZND.pt,7,167,0.008917999999999999
bn_prior_B0XL9Q.pt,14,659,0.009032980000000001
bn_prior_MTMRWR.pt,28,478,0.009021460000000002
bn_prior_H3VAF6.pt,7,200,0.009067440000000003
bn_prior_2SJ8FY.pt,7,260,0.009017280000000003
bn_prior_RJYWWV.pt,14,2028,0.009010540000000001
bn_prior_V2YO5J.pt,14,179,0.00902012
bn_prior_2EOIQG.pt,14,194,0.008919080000000001
bn_prior_VOO6JF.pt,14,856,0.008909179999999997
bn_prior_9DUGTY.pt,14,183,0.009090319999999999
bn_prior_V9SM1W.pt,7,955,0.00963364
bn_prior_EZF377.pt,7,1005,0.009283140000000002
bn_prior_BUGH4Q.pt,14,206,0.009493340000000001
bn_prior_DYMHUW.pt,14,55,0.009091160000000001
bn_prior_HZRWKW.pt,14,674,0.009243300000000001
bn_prior_PGBH9U.pt,3,664,0.009094459999999999
bn_prior_3H4N9H.pt,7,95,0.00907928
bn_prior_NK92A3.pt,7,35,0.008977100000000002
bn_prior_1M461O.pt,14,18,0.00902728
bn_prior_6P8NRG.pt,224,143,0.00903908
bn_prior_8TZP9H.pt,56,204,0.009068559999999998
bn_prior_2HLM3Z.pt,7,494,0.008976000000000001
bn_prior_RFH2ZQ.pt,14,617,0.00906828
bn_prior_7CQBVD.pt,7,107,0.009070539999999998
bn_prior_CIMEG7.pt,112,184,0.00906674
bn_prior_2OT2ED.pt,28,454,0.00897596
bn_prior_77EE1M.pt,28,516,0.00895202
bn_prior_UV806Q.pt,14,535,0.008991319999999999
bn_prior_IW5K7P.pt,56,161,0.008984599999999999
