feature0,feature1,feature2,True,Pred,Error
7,23,23,0.023526260000000007,0.02079879532977,0.11593277768034549
14,169,169,0.014961439999999994,0.011228465492753588,0.2495063648449887
14,141,141,0.02015386,0.011992669711389011,0.4049442780991328
7,191,191,0.009261520000000002,0.019045925729972088,1.056457874082449
7,46,46,0.01243010000000001,0.01817242443408694,0.46196928697974476
28,22,22,0.013147899999999999,0.015707908910219046,0.19470857781235384
7,68,68,0.020374420000000004,0.019068561710666513,0.06409302887314049
14,106,106,0.010601339999999999,0.014981367789154609,0.4131579393882858
14,126,126,0.009249619999999998,0.013052452059274298,0.4111338692048214
7,42,42,0.01469686,0.019297673936011138,0.31304740849481705
14,97,97,0.015062420000000003,0.014787240089149499,0.018269302731599883
14,249,249,0.01258834,0.006808190512029373,0.45916693447830503
14,90,90,0.015153299999999996,0.015049882658546314,0.006824740581502564
14,67,67,0.004507999999999999,0.016799124117334707,2.726513779355526
56,494,494,0.00442872,0.0044995415912483985,0.015991435730504246
7,27,27,0.022092979999999995,0.01869834079845643,0.15365239101033745
14,160,160,0.008600400000000001,0.010572544693209753,0.22930848486230312
28,6,6,0.0208268,0.017668256265773567,0.15165765908475776
3,310,310,0.01964414,0.023146710113513484,0.1783010156470827
3,991,991,0.01603402,0.023158550378378273,0.44433837418054073
28,27,27,0.018362099999999996,0.012607861442811454,0.3133758424792667
7,324,324,0.011249519999999995,0.011492436469991424,0.021593496432863696
14,243,243,0.016950499999999997,0.006293057669480522,0.6287391127411863
7,94,94,0.021309500000000002,0.019946727944727797,0.06395138577968536
28,32,32,0.011507380000000001,0.0128474006674188,0.11644880654143672
14,302,302,0.006095500000000001,0.005125489680308886,0.15913548022165777
14,140,140,0.015822539999999993,0.012117255426615023,0.23417760823388478
7,336,336,0.019149760000000005,0.015885996437763138,0.17043365359340623
56,257,257,0.00449384,0.004532345642513951,0.008568538825136456
28,814,814,0.0044539,0.004555079189189204,0.022716987177351104
14,55,55,0.02018404,0.01786061590705407,0.1151119445336974
14,71,71,0.009994920000000001,0.015869792781224707,0.5877858733461304
3,832,832,0.02195949999999999,0.01249515949639639,0.4309907103350989
7,114,114,0.018798720000000005,0.015281737271398354,0.18708628718347048
14,148,148,0.00493996,0.011215861687168836,1.2704357296757132
7,738,738,0.0080278,0.012450238540540493,0.5508904731732845
14,928,928,0.004652999999999999,0.004582705567567573,0.015107335575419316
14,118,118,0.005650839999999999,0.01610455493658778,1.849939997697295
7,61,61,0.022213919999999998,0.023014122381307286,0.03602256518918263
14,63,63,0.016164579999999998,0.01461615806516579,0.09579104033845655
14,118,118,0.010579399999999994,0.01610455493658778,0.5222559820583198
14,65,65,0.01968868,0.017280830840237994,0.12229611938240684
14,50,50,0.009166719999999998,0.017017128540692046,0.856403221729479
28,412,412,0.004425300000000002,0.004406682447876445,0.0042070711869381106
7,550,550,0.018605440000000008,0.01290952878629343,0.3061422473054427
7,735,735,0.012542859999999996,0.010843613154054082,0.13547523020634164
14,117,117,0.019693780000000004,0.012888968932272926,0.3455309781934741
7,539,539,0.011179320000000001,0.01598585602837643,0.4299488724158918
14,168,168,0.013157180000000006,0.011681028126640873,0.11219363673364147
7,87,87,0.015082200000000007,0.016467320377562714,0.09183808579402913
3,147,147,0.017606659999999996,0.017777142678378315,0.009682851737826391
14,261,261,0.013020419999999998,0.008416335815442351,0.35360489020766206
14,190,190,0.0078841,0.010478626574532447,0.32908341783240286
7,667,667,0.00548132,0.012089039511196959,1.205497856574139
28,34,34,0.018253199999999997,0.010294266892095446,0.43602946923851993
7,183,183,0.018803279999999995,0.01686036179251124,0.10332868560638113
14,25,25,0.013478120000000005,0.019180566323697135,0.423089149206056
7,486,486,0.010507600000000004,0.008987219008408437,0.14469345917160598
14,164,164,0.020849820000000005,0.010886702640838089,0.47785148069201144
14,132,132,0.008811860000000003,0.012984523650913076,0.47352813718250997
1,405,405,0.014191240000000003,0.01660033034279279,0.16975897404263388
28,57,57,0.008964219999999997,0.011516867402828847,0.28475956668052
14,220,220,0.010461980000000003,0.008321431168501828,0.2046026499284241
1,348,348,0.013700980000000003,0.01723485103835256,0.2579283407721605
14,104,104,0.01256362,0.01517551547832117,0.20789354328777618
28,55,55,0.004522040000000001,0.00869074948223279,0.9218647960285156
14,55,55,0.015995839999999994,0.01786061590705407,0.11657880468009667
14,17,17,0.0176132,0.020003031751994957,0.13568413190078793
56,165,165,0.004595639999999999,0.004560520648648661,0.007641884775861014
7,204,204,0.01747116,0.018831689285729446,0.07787286509478743
7,38,38,0.01947626,0.021806307588308593,0.11963526818334705
112,609,609,0.00445374,0.004452963729729726,0.00017429627016263141
14,304,304,0.004456580000000001,0.004524955795495501,0.015342660851033764
14,63,63,0.020360999999999997,0.01461615806516579,0.2821493018434364
7,108,108,0.017033879999999998,0.02002439627539515,0.17556283567778766
7,245,245,0.012939560000000001,0.017199734726459488,0.32923644439683314
14,281,281,0.00455626,0.005738739076282123,0.2595284457608043
28,4,4,0.026512859999999992,0.01886762161594455,0.28835962563282286
14,208,208,0.004993019999999998,0.008251533521213932,0.6526137530420336
7,374,374,0.014912380000000003,0.01490810025869412,0.0002869925059502502
56,7,7,0.01691248,0.011685228165212646,0.30907660111274954
14,214,214,0.01317059999999999,0.0067740734266518035,0.4856670594618462
28,24,24,0.013460900000000003,0.014462599851261644,0.07441551837259328
7,290,290,0.010294260000000001,0.013120107728930233,0.2745071261975345
14,17,17,0.01038056,0.020003031751994957,0.9269703900362751
14,54,54,0.016170060000000007,0.016943135595922833,0.04780907404937435
56,44,44,0.00452714,0.004542352459073361,0.0033602802372715403
7,545,545,0.011346760000000003,0.011580328042492443,0.020584558278525327
7,87,87,0.024369700000000005,0.016467320377562714,0.32427069772862566
14,42,42,0.00485274,0.016550378916125066,2.410522491649061
3,29,29,0.021495959999999998,0.021001994900664952,0.022979438896194734
7,25,25,0.02501792,0.019832327518489293,0.2072751244512216
7,743,743,0.01649404,0.00893709244285718,0.4581623154268342
28,269,269,0.004440599999999999,0.004579632465250963,0.031309387301482576
14,275,275,0.00461586,0.00780196635268514,0.6902519471312257
14,138,138,0.0080768,0.01181785108279383,0.4631848111620728
28,66,66,0.0051413200000000004,0.006487072508513294,0.261752333741781
14,231,231,0.01567482,0.008279215567844469,0.47181431315673994
14,162,162,0.018557360000000002,0.011992801733769463,0.35374418916432826
14,18,18,0.023187719999999995,0.02009026081828324,0.1335818778955739
7,832,832,0.00461108,0.007727587837837808,0.6758737297634845
7,168,168,0.013233459999999997,0.01624815076998677,0.22780820510937994
14,117,117,0.008434460000000003,0.012888968932272926,0.5281320834141038
28,26,26,0.01366976,0.013381211458038774,0.021108530212763463
14,756,756,0.004455920000000001,0.004495412216216224,0.00886286473191223
14,185,185,0.00783908,0.010594525396300413,0.3515011195574497
14,193,193,0.0056337400000000025,0.012770763393752816,1.266835777610044
7,128,128,0.025068219999999995,0.015419973243594167,0.3848796107743521
7,234,234,0.011993119999999994,0.018049202335675738,0.5049630401159787
7,151,151,0.015713179999999997,0.019686277048927652,0.25285124010083615
7,79,79,0.02017868,0.017817942940796336,0.1169916495629875
56,8,8,0.00609898,0.013124686801951954,1.1519478342201408
28,126,126,0.00450874,0.004478622535907329,0.006679796149849195
28,52,52,0.0045424800000000015,0.008595033589467737,0.892145609769935
7,1617,1617,0.004420100000000001,0.004472447945945933,0.011843158739832165
14,72,72,0.018570739999999995,0.016842954452788234,0.09303805595316943
7,183,183,0.02396539999999999,0.01686036179251124,0.29647067052871023
1,424,424,0.019304239999999993,0.024797680497297275,0.2845717053506009
14,68,68,0.01495136,0.015841281993785795,0.059521140136134444
14,23,23,0.022742160000000004,0.01846381595125203,0.18812390945925864
14,95,95,0.028585600000000003,0.013709486111589068,0.5204058647854491
28,27,27,0.012929679999999997,0.012607861442811454,0.02488990889090398
7,98,98,0.01729362,0.019000130577648,0.0986786212284068
14,227,227,0.004525,0.010367899475713632,1.2912485029201395
7,142,142,0.02468802,0.019251753360380607,0.22019856754893238
14,9,9,0.020376780000000004,0.019879462068732007,0.024406109859751994
7,989,989,0.007014939999999998,0.004888203097704863,0.303172500733454
7,29,29,0.014168220000000004,0.02112791693519994,0.4912188641339514
14,18,18,0.025253079999999997,0.02009026081828324,0.20444314838889985
7,268,268,0.01854911999999999,0.01565490301401518,0.15602988098544895
112,5,5,0.00798412,0.008209671385934801,0.028249999490839395
14,184,184,0.00794084,0.012726615837057736,0.6026787892789348
14,23,23,0.024257719999999997,0.01846381595125203,0.23884784096559641
14,123,123,0.014990840000000007,0.014842238344953991,0.009912830438188625
14,15,15,0.016474,0.020235688455243945,0.22834092844748974
3,239,239,0.004891560000000002,0.020757460961325497,3.243525779368031
14,24,24,0.014045960000000001,0.018103339352515405,0.2888645099740711
7,144,144,0.015267800000000007,0.01770403265476152,0.1595667126083334
7,377,377,0.014116960000000001,0.01531168785279045,0.08463067493217016
14,111,111,0.013099099999999999,0.01365056393169498,0.04209937565901336
3,52,52,0.0279957,0.018217962380150506,0.34925855112926246
3,119,119,0.026235119999999994,0.018476424041114003,0.2957370104991322
14,164,164,0.004463139999999999,0.010886702640838089,1.4392474000004685
3,576,576,0.020608479999999995,0.018875217937837762,0.0841043134749498
14,94,94,0.0077369599999999985,0.014194854873395233,0.8346811762494876
28,45,45,0.020127540000000003,0.009222966552947097,0.5417737809515174
3,193,193,0.0260381,0.023113175977477484,0.11233246751961615
14,191,191,0.01252238,0.011455183692039551,0.08522312116070972
7,515,515,0.013635559999999996,0.008101404818103822,0.40586196547088466
14,95,95,0.015484439999999997,0.013709486111589068,0.11462822603923226
1,563,563,0.02187403999999999,0.00942967450218791,0.5689102469325321
14,185,185,0.010749819999999997,0.010594525396300413,0.014446251537196315
1,799,799,0.02372144,0.009893601513513508,0.5829257619472719
1,504,504,0.01978262,0.02005828701621627,0.013934808241591264
14,75,75,0.025173259999999996,0.01612565967491228,0.35941313620435805
112,501,501,0.00444522,0.004499388963677312,0.012185890389522386
3,892,892,0.018512080000000004,0.016766168594594576,0.09431200629024004
7,17,17,0.029016159999999992,0.0201963446702061,0.3039621827903449
56,512,512,0.00442798,0.004448056483783785,0.004534005073145215
14,107,107,0.014655880000000001,0.014116837633414096,0.03677993860388497
14,31,31,0.010065379999999999,0.018279145126752053,0.8160412350802508
14,31,31,0.019118160000000002,0.018279145126752053,0.043885754342883866
14,184,184,0.017937459999999992,0.012726615837057736,0.29050067082754516
14,80,80,0.01613062,0.016141364967841874,0.0006661224331040047
7,407,407,0.008584,0.012795192602450213,0.49058627707947505
56,8,8,0.0084804,0.013124686801951954,0.5476494978953768
14,101,101,0.013721460000000008,0.014149361457064564,0.031184834344490726
14,42,42,0.01707668,0.016550378916125066,0.030819871536793723
7,79,79,0.016129679999999997,0.017817942940796336,0.1046680988585229
28,80,80,0.004493440000000001,0.007369788213770913,0.6401216470612516
14,101,101,0.011363599999999998,0.014149361457064564,0.2451477926946185
14,92,92,0.01268262,0.012253477015745856,0.03383709235584949
28,60,60,0.0044537,0.008773131086964241,0.9698522771996861
28,165,165,0.004488679999999999,0.0046503823693693856,0.03602448144429684
7,340,340,0.018514419999999997,0.012940501567349175,0.3010582255696275
7,1069,1069,0.0072112200000000026,0.010841424836036048,0.503410634543953
14,48,48,0.020988420000000004,0.016549595327737227,0.21148922464210154
7,87,87,0.01967282,0.016467320377562714,0.16294052517317223
14,167,167,0.005069459999999998,0.010308020001409584,1.0333566102522926
3,89,89,0.014475040000000002,0.02123301046224788,0.4668705898047865
14,30,30,0.025102560000000006,0.018964963209294968,0.24450083141739476
3,124,124,0.01643148,0.015384769568067237,0.06370153095964341
7,106,106,0.01553454,0.017549062358161976,0.12968020669823355
7,278,278,0.010748839999999999,0.014088750923779822,0.31072291742921315
7,177,177,0.017768799999999998,0.01554624538713427,0.12508186331467117
14,139,139,0.0044127199999999984,0.011579124798388527,1.624033430262634
28,18,18,0.01496628,0.014877613807305835,0.005924397558656231
7,42,42,0.022135980000000003,0.019297673936011138,0.12822138726132137
28,117,117,0.00445564,0.004510338947747771,0.012276339144942278
14,80,80,0.018758920000000002,0.016141364967841874,0.13953655285901997
14,33,33,0.021183400000000005,0.019005638652267984,0.10280509019949678
3,814,814,0.017873479999999994,0.02007574821621612,0.1232142938149776
14,296,296,0.01157192,0.004475556677069921,0.6132399224095982
14,40,40,0.020569459999999998,0.017005698102679694,0.17325500510564223
7,118,118,0.016613959999999997,0.019630007958687336,0.18153697003527994
7,138,138,0.014777159999999998,0.016004982695241296,0.08308921979875014
7,513,513,0.007144020000000002,0.012360808461229004,0.7302315028833907
14,163,163,0.00803644,0.010786731204892019,0.3422275541025651
7,86,86,0.027817280000000003,0.019339712542972506,0.3047590367220482
3,25,25,0.023482840000000005,0.02585761992196388,0.1011283099473434
14,155,155,0.0165137,0.01029266701128386,0.37671951099487944
14,149,149,0.021205140000000004,0.011102624986917718,0.47641821808685464
28,75,75,0.004528639999999998,0.0073931572410806876,0.6325336615585896
7,896,896,0.004496879999999998,0.0063006525909948905,0.40111646096735804
7,121,121,0.026023519999999994,0.021181404461532594,0.186066894043058
14,181,181,0.004598260000000001,0.010483148110923053,1.2798076035115569
28,272,272,0.004605739999999999,0.004570923918918934,0.0075592806109473455
7,331,331,0.013496999999999995,0.01741863370027104,0.29055595319486144
3,289,289,0.01667712,0.022361563513513514,0.3408528279171412
56,269,269,0.004463000000000002,0.004521097360360347,0.01301755777735732
14,26,26,0.027348019999999997,0.018111291928582948,0.3377475982325978
7,39,39,0.019880119999999998,0.01836887865980003,0.07601771720693683
7,37,37,0.017276520000000004,0.021576856927862792,0.24891221888799292
14,64,64,0.01971348,0.016264850922706613,0.17493761006648167
56,85,85,0.004468719999999998,0.004416996762031504,0.011574508577063217
3,224,224,0.012553180000000004,0.01734748536126127,0.38191959019636973
28,3,3,0.017487600000000002,0.01881566465293867,0.07594321993519228
7,55,55,0.02199024,0.020742591135623593,0.05673648238383973
1,606,606,0.024819080000000004,0.02017785979794079,0.18700210491521901
7,7,7,0.01500458,0.018165476005241758,0.21066207819490837
3,19,19,0.012620580000000001,0.017016951731923472,0.34834942070201774
14,67,67,0.01903832,0.016799124117334707,0.11761520358231684
14,258,258,0.008642700000000001,0.006496750805446362,0.24829615682062767
56,249,249,0.004500060000000001,0.004535618918918894,0.00790187662362124
1,696,696,0.02168918000000001,0.021062711135135033,0.028883934978868545
28,17,17,0.022976559999999993,0.01576190357475673,0.31400072183317546
7,155,155,0.028522839999999997,0.016782360774609043,0.4116167683649649
14,132,132,0.0091951,0.012984523650913076,0.4121133702638446
14,105,105,0.015648620000000002,0.01394653379280642,0.10876909319758431
14,96,96,0.0141126,0.012979653178806184,0.08027909961267345
7,368,368,0.018351160000000005,0.014120808713167026,0.23052228234253194
28,17,17,0.015437360000000002,0.01576190357475673,0.02102325622753674
7,92,92,0.0287266,0.019731762521988622,0.3131187637246099
7,608,608,0.00985908,0.008626077323337625,0.12506265053761348
14,236,236,0.009251599999999999,0.009109881957363605,0.01531821983617898
7,382,382,0.01010784,0.01744549813981019,0.7259373060723351
14,62,62,0.017670940000000007,0.017161170550527245,0.02884789657328705
7,368,368,0.009262059999999999,0.014120808713167026,0.5245861841930443
7,323,323,0.017338639999999992,0.018783838282688026,0.0833513056784174
14,32,32,0.01253002,0.018159340186435953,0.449266656113554
7,667,667,0.02855263999999999,0.012089039511196959,0.5766051926828145
14,146,146,0.007238439999999998,0.01297836951548983,0.79297880696529
14,90,90,0.01348072,0.015049882658546314,0.11640050817362231
14,233,233,0.005879140000000002,0.009097546522378463,0.547428114040227
14,220,220,0.010246739999999999,0.008321431168501828,0.18789476765275312
7,396,396,0.0192595,0.016373633807142837,0.14984117930668822
28,84,84,0.005568119999999999,0.0044994470140497685,0.1919270751977743
14,155,155,0.009285640000000001,0.01029266701128386,0.10844993035308907
7,176,176,0.011654399999999999,0.015213045744199445,0.305347829506405
14,21,21,0.019181979999999998,0.019937335401824158,0.039378385433837385
14,103,103,0.013140959999999997,0.01309530895596092,0.0034739504601701042
28,566,566,0.00440402,0.004446294337837809,0.009599034027504207
56,160,160,0.004499840000000001,0.006035745315057911,0.34132442821476094
7,729,729,0.011654320000000006,0.010818465862097854,0.07172054121580251
7,585,585,0.021488660000000003,0.011203279324885879,0.47864225480388833
14,109,109,0.02822773999999999,0.013352473615513076,0.5269733384425008
14,294,294,0.00457696,0.004865264896396384,0.06299047760880251
7,303,303,0.01757772,0.019396372669845188,0.1034635134616541
28,36,36,0.00899698,0.011276383907218624,0.2533521145116055
3,235,235,0.019247959999999998,0.02555344263783789,0.32759225589817786
28,40,40,0.01604524,0.011578838231636178,0.2783630390298818
14,140,140,0.01737634,0.012117255426615023,0.3026577848606195
7,193,193,0.012827999999999996,0.015100537354281377,0.17715445543197558
7,948,948,0.004527259999999999,0.007031087174774778,0.5530557500065778
3,253,253,0.026003220000000007,0.02306301491801798,0.11307080746084623
14,18,18,0.02130847999999999,0.02009026081828324,0.057170627924504835
7,138,138,0.018520079999999994,0.016004982695241296,0.1358038034802603
7,157,157,0.024662800000000012,0.0148966365363662,0.39598761955795
28,282,282,0.0044915200000000014,0.0045226672432432296,0.006934677624329425
56,6,6,0.020565359999999994,0.016146703119904494,0.21485920402538547
28,87,87,0.00447378,0.004483867270211748,0.0022547532984965087
7,251,251,0.02401134,0.01603193129648881,0.33231834222959616
28,49,49,0.018015640000000003,0.011148629947918978,0.3811693646232398
7,79,79,0.013896820000000006,0.017817942940796336,0.28215972724668875
7,438,438,0.011246160000000003,0.012836328215615611,0.1413965491879546
14,223,223,0.00452992,0.007598132692151131,0.6773216065959513
28,29,29,0.015594599999999993,0.012799940335214055,0.17920688345875746
14,281,281,0.0052429,0.005738739076282123,0.09457343765513793
14,162,162,0.010134620000000004,0.011992801733769463,0.18334991679702428
28,463,463,0.0044453999999999995,0.004473324378378365,0.006281634583696732
14,84,84,0.013765599999999994,0.015515756457515944,0.1271398600508478
14,37,37,0.017527080000000004,0.018725624835180095,0.06838245932466165
7,143,143,0.01660692,0.01827200987043558,0.10026482155845752
28,70,70,0.008246699999999997,0.005473890841237287,0.3362325728791773
7,361,361,0.020355699999999994,0.011548644127670536,0.4326579715917144
14,57,57,0.022569480000000003,0.017139762589105646,0.2405778693569527
14,169,169,0.01166642,0.011228465492753588,0.037539751461580534
14,66,66,0.0143667,0.015856810652835306,0.1037197583881689
7,10,10,0.020635640000000004,0.019919258807844883,0.03471572445318488
7,84,84,0.017579699999999997,0.018123836611363974,0.030952553875434594
7,25,25,0.013633360000000006,0.019832327518489293,0.4546911046498651
7,26,26,0.02361202,0.020557477189037384,0.12936389224482348
28,181,181,0.00448538,0.004534050778314028,0.010850982149567812
14,109,109,0.00875932,0.013352473615513076,0.5243733092880586
14,185,185,0.015473219999999996,0.010594525396300413,0.31529924629130746
14,243,243,0.012219299999999995,0.006293057669480522,0.4849903292757749
7,730,730,0.009532759999999998,0.00790824775045046,0.17041363147184418
7,818,818,0.028434180000000003,0.010661825490990961,0.6250348879063521
14,101,101,0.014228479999999998,0.014149361457064564,0.005560575896753133
14,23,23,0.017989579999999995,0.01846381595125203,0.026361702232738926
3,513,513,0.02374514,0.019458751056241955,0.18051647384509192
14,259,259,0.004435920000000001,0.00614875796327951,0.38612913742346766
3,75,75,0.01680614,0.024310251326769696,0.44651010444811806
14,97,97,0.024638699999999996,0.014787240089149499,0.39983683842290785
14,146,146,0.010086119999999999,0.01297836951548983,0.28675541392426734
14,160,160,0.021018400000000003,0.010572544693209753,0.4969862266771138
28,53,53,0.00534312,0.012417887407222505,1.3240891851993788
7,361,361,0.023256519999999992,0.011548644127670536,0.5034233785763932
3,465,465,0.00907346,0.017748174864864935,0.9560536845773205
14,202,202,0.0069520400000000005,0.007652795575716859,0.10079855347737623
28,45,45,0.005316739999999999,0.009222966552947097,0.7347033243956069
14,113,113,0.014397399999999998,0.012198070290327791,0.15275881129038624
14,219,219,0.00549774,0.006725123561913506,0.22325238405481262
14,222,222,0.011175620000000002,0.008409466986291038,0.24751673855311512
14,38,38,0.01971302,0.01663075051420217,0.15635704147806023
112,537,537,0.004427020000000001,0.004476001783783795,0.011064278856610984
14,30,30,0.015148780000000006,0.018964963209294968,0.2519135672506275
14,51,51,0.01630188,0.016776599165191117,0.029120516479762833
56,38,38,0.004502800000000001,0.004496898804890597,0.0013105612306574402
1,405,405,0.027400859999999992,0.01660033034279279,0.3941675428146126
28,38,38,0.0135638,0.013273633369027317,0.02139272408710564
14,275,275,0.0045185799999999995,0.00780196635268514,0.7266411909682116
7,129,129,0.02490046,0.01708365389810466,0.3139221565342704
28,43,43,0.020823719999999993,0.008733891870489558,0.5805796528915314
14,13,13,0.02242526,0.0193528703506477,0.13700575375056073
56,514,514,0.004495640000000001,0.004475633221621625,0.004450262560697921
14,169,169,0.016898800000000005,0.011228465492753588,0.3355465777005714
112,2117,2117,0.004503419999999999,0.004467776432432408,0.007914777561851027
14,64,64,0.009956580000000003,0.016264850922706613,0.6335780883301905
14,124,124,0.017889240000000004,0.01394903829732987,0.22025539948427847
112,85,85,0.0044389,0.00446650667494444,0.0062192603898353375
14,27,27,0.013166279999999999,0.020367630307515632,0.5469540604875207
14,30,30,0.010912879999999998,0.018964963209294968,0.7378513471507954
14,28,28,0.012586959999999996,0.018377918713031446,0.4600760400471164
56,176,176,0.004990839999999999,0.004557342853281854,0.08685855421495084
14,92,92,0.011302920000000001,0.012253477015745856,0.08409835827784815
14,57,57,0.01039808,0.017139762589105646,0.6483584074276832
28,32,32,0.016670340000000002,0.0128474006674188,0.22932581654490566
28,2014,2014,0.004495100000000001,0.004490768630630611,0.0009635757534626342
7,358,358,0.009201519999999998,0.013844926522136453,0.5046347257992654
56,187,187,0.0046191,0.004554703411840409,0.013941371297350326
14,98,98,0.013597939999999996,0.015198476264371449,0.11770431876971466
14,111,111,0.008501040000000001,0.01365056393169498,0.6057522293384079
14,109,109,0.01240798,0.013352473615513076,0.07611985315200988
7,197,197,0.012384319999999997,0.021064080895914883,0.7008669750066929
14,121,121,0.019796300000000003,0.01280331922981037,0.3532468577557237
3,421,421,0.009340240000000001,0.016637964099356455,0.7813208332287449
7,92,92,0.024019860000000004,0.019731762521988622,0.17852300046758726
14,159,159,0.004580699999999998,0.011645988675846966,1.5424037103165391
7,62,62,0.020800059999999995,0.018911858074652916,0.09077867685704175
112,119,119,0.004940319999999998,0.004484727837837819,0.09221916033013634
14,37,37,0.02470778,0.018725624835180095,0.2421162550751182
14,83,83,0.008256719999999997,0.016454403497790933,0.9928498844324307
14,17,17,0.01995298,0.020003031751994957,0.0025084850480959855
14,212,212,0.005919000000000002,0.00964107162494984,0.6288345370754918
28,44,44,0.00487476,0.009947676341487549,1.0406494558680939
3,39,39,0.020967160000000006,0.022198365172226963,0.058720645629973596
7,35,35,0.0044832,0.01926818903041354,3.2978651477546266
14,88,88,0.02417586,0.015625108219698296,0.3536896631723423
1,273,273,0.019836539999999993,0.02161183630630641,0.08949626831626975
7,640,640,0.0075791,0.009976964913256083,0.31637858231928373
14,144,144,0.00893858,0.013328035813657999,0.4910685828910184
7,196,196,0.019971900000000008,0.0163253333004719,0.1825848667141386
7,181,181,0.020609780000000008,0.018858170207993043,0.08498925228735892
14,90,90,0.017757640000000005,0.015049882658546314,0.15248407679475937
3,930,930,0.02374896,0.018329453513513602,0.22819973954591685
7,311,311,0.020506439999999997,0.016387682936085387,0.20085188184368477
7,33,33,0.029101960000000003,0.020426926154010615,0.2980910511178418
14,329,329,0.007716520000000002,0.005489276746332026,0.28863312136403135
14,140,140,0.018934979999999997,0.012117255426615023,0.3600597715648485
56,47,47,0.00453186,0.004511623049549569,0.004465484470048007
112,110,110,0.00448962,0.0044985286597597676,0.0019842792396166783
7,239,239,0.015690720000000005,0.014886490526943193,0.05125510321112175
14,146,146,0.015079500000000001,0.01297836951548983,0.1393368801691151
7,82,82,0.012066779999999997,0.020743233883004298,0.7190363860950728
7,414,414,0.015237439999999996,0.010656584130973817,0.30063159356336633
14,237,237,0.0045423799999999995,0.009954229802339001,1.1914128281515421
14,79,79,0.01071668,0.015619430735307464,0.4574878353470912
28,329,329,0.0046000599999999996,0.004492408968468453,0.023402092914341716
14,49,49,0.012322900000000003,0.018961909229197455,0.5387538022054428
7,463,463,0.01827946,0.012438969119710767,0.31951112780624996
7,542,542,0.016336140000000006,0.012532609545931458,0.23282920286362302
7,97,97,0.017422439999999997,0.016874882655018086,0.03142828128447633
7,804,804,0.00876244,0.005849610379879875,0.33242220433122793
14,36,36,0.015722040000000003,0.018088782056866322,0.15053657520692723
14,1462,1462,0.004355380000000001,0.004480653135135157,0.02876284850808794
28,87,87,0.00457036,0.004483867270211748,0.01892470829174333
28,16,16,0.00787582,0.014423854216843831,0.8314098362892791
28,57,57,0.008196020000000004,0.011516867402828847,0.40517805017909203
14,33,33,0.01794014,0.019005638652267984,0.059391880568824114
7,448,448,0.00445692,0.014896963748176728,2.3424346293352203
56,12,12,0.0077640999999999995,0.012865270224659206,0.6570201600519322
14,33,33,0.017846800000000006,0.019005638652267984,0.06493257347356264
3,1048,1048,0.00415262,0.021591424226254787,4.199470268470216
1,250,250,0.022551540000000002,0.02054570994594595,0.08894426074911305
14,150,150,0.009098119999999998,0.01262695200247266,0.38786386665296374
7,776,776,0.014580599999999999,0.008274133513513523,0.43252448366229623
14,261,261,0.004487360000000002,0.008416335815442351,0.8755651018510545
14,79,79,0.023107040000000002,0.015619430735307464,0.324040174106789
14,120,120,0.0060510200000000024,0.013020207114579213,1.1517375772314764
14,196,196,0.0179845,0.00773559731406821,0.569874207563835
28,520,520,0.004428880000000001,0.004478879098648659,0.011289332438146445
7,98,98,0.020084240000000007,0.019000130577648,0.053978115295973704
7,125,125,0.011494440000000003,0.014514901412274921,0.2627758648768376
7,654,654,0.01037514,0.017164762347383105,0.654412600445209
14,98,98,0.017636599999999995,0.015198476264371449,0.1382422766082208
7,460,460,0.012304740000000003,0.010381199122565429,0.15632519479766122
14,115,115,0.011099720000000006,0.014902452416491418,0.342597148080439
14,101,101,0.01983124,0.014149361457064564,0.28651151127894353
7,419,419,0.010297539999999999,0.019976525152845124,0.9399317849549627
14,58,58,0.013450019999999997,0.017458692060882044,0.29804208922232445
14,181,181,0.008173799999999998,0.010483148110923053,0.28253053792887706
7,485,485,0.005924139999999999,0.01512422848815958,1.5529829626172884
14,25,25,0.017635159999999997,0.019180566323697135,0.08763211242184012
7,134,134,0.02122392,0.01440315730179176,0.32137148548469086
14,178,178,0.0042158000000000004,0.01138407567356118,1.7003358018789265
7,75,75,0.019464620000000002,0.019274570996942172,0.009763817791348068
14,160,160,0.006554500000000001,0.010572544693209753,0.6130207785810895
7,221,221,0.014185440000000004,0.017499103962409213,0.23359613536197738
14,27,27,0.021639860000000007,0.020367630307515632,0.05879103157249514
56,264,264,0.00445366,0.0045065722000000195,0.011880610554020647
14,145,145,0.014984860000000004,0.013064762429340076,0.12813583648161728
14,8,8,0.019524639999999996,0.020212378786043254,0.03522414682387274
14,27,27,0.02478554,0.020367630307515632,0.17824544845439586
7,43,43,0.01614628,0.016929147110690206,0.048485911967970745
7,162,162,0.027475339999999987,0.014441008383273314,0.4744011035614729
14,178,178,0.007208680000000003,0.01138407567356118,0.5792177865519311
14,27,27,0.01564322000000001,0.020367630307515632,0.3020100917532081
28,27,27,0.0195147,0.012607861442811454,0.3539300402869911
28,214,214,0.004496100000000001,0.0045229994616902535,0.005982843284235751
7,1427,1427,0.004400820000000001,0.007754719945945953,0.7621079585045405
14,95,95,0.016037060000000002,0.013709486111589068,0.1451371940000807
14,155,155,0.008846799999999998,0.01029266701128386,0.16343389827777968
7,561,561,0.01803722,0.00964913680772394,0.46504301617854965
7,233,233,0.019669419999999996,0.01526293056926393,0.22402742077478985
