model_path,HW,CIN,latency
relu_prior_9M0JKD.pt,28,513,0.00454446
relu_prior_H18PHY.pt,56,454,0.004537459999999999
relu_prior_KQBNQS.pt,56,90,0.00451708
relu_prior_SXM60T.pt,112,30,0.004589100000000001
relu_prior_Q2JCXX.pt,7,249,0.004623540000000001
relu_prior_KV3TQS.pt,14,457,0.004525020000000001
relu_prior_8APNKU.pt,14,52,0.0045072
relu_prior_ULB47B.pt,14,245,0.00455366
relu_prior_9SOE54.pt,14,154,0.004588159999999998
relu_prior_D4C32Y.pt,56,37,0.004565699999999999
relu_prior_19XQCU.pt,28,239,0.00457644
relu_prior_SHS6ZL.pt,3,3,0.00457294
relu_prior_PP0J9L.pt,56,222,0.00471782
relu_prior_1411DT.pt,14,22,0.00452736
relu_prior_1PVZ6D.pt,14,490,0.00459068
relu_prior_7BFX21.pt,56,513,0.004554980000000001
relu_prior_D8JIE8.pt,28,307,0.004526879999999999
relu_prior_WPDYJN.pt,224,160,0.004579539999999998
relu_prior_0MIDGY.pt,28,1183,0.004573000000000001
relu_prior_JBRA63.pt,14,503,0.00452642
relu_prior_Z7ASES.pt,7,116,0.0045397599999999995
relu_prior_YI9DN0.pt,112,168,0.004547019999999999
relu_prior_KLH9L6.pt,14,67,0.004507060000000001
relu_prior_6L0C0P.pt,28,73,0.0045118200000000015
relu_prior_X914M5.pt,28,95,0.004520040000000001
relu_prior_IYQAY3.pt,7,151,0.004575359999999999
relu_prior_8LXKEF.pt,112,826,0.004427980000000001
relu_prior_LX9OAI.pt,28,207,0.00459776
relu_prior_RJKA7F.pt,56,504,0.004717260000000002
relu_prior_R0WQ7R.pt,56,96,0.0045146000000000006
relu_prior_A9I58G.pt,56,1021,0.004537200000000001
relu_prior_GS8X6D.pt,112,46,0.004719260000000001
relu_prior_BITLMV.pt,28,806,0.004592240000000001
relu_prior_0HO0QV.pt,14,183,0.00451752
relu_prior_H7XNLH.pt,14,31,0.00448258
relu_prior_R2KIQP.pt,56,12,0.004562520000000001
relu_prior_7DC7UM.pt,28,112,0.0045274400000000015
relu_prior_9LTTZJ.pt,14,27,0.00449708
relu_prior_8V82L0.pt,7,550,0.004502420000000001
relu_prior_G9KPGG.pt,14,75,0.0045801800000000005
relu_prior_0IEHZX.pt,1,941,0.004605819999999999
relu_prior_4LNUMM.pt,56,66,0.004551679999999999
relu_prior_YO54D4.pt,224,415,0.004552140000000001
