feature0,feature1,feature2,feature3,True,Pred,Error
1800,1000,1.8005,3.601,0.05124244,0.05380938575675677,0.050094135969262384
3624,1000,3.6245,7.249,0.036140820000000004,0.03644725535881593,0.008478926566025039
4170,1000,4.1705,8.341,0.03694166,0.040302570290991116,0.0909788648098411
2067,1000,2.0675,4.135,0.0535165,0.04702533837837842,0.12129271573480296
2348,1000,2.3485,4.697,0.02756245999999999,0.0456044518378379,0.6545856878463648
2260,1009,2.2808445,4.561689,0.042150719999999996,0.03129208151351343,0.2576145433930088
3813,1074,4.095699,8.191398,0.03486388,0.03443305124324318,0.012357452950068038
3894,1076,4.190482,8.380964,0.03396706000000001,0.03614333605405395,0.06407019194637215
1819,1000,1.8195,3.639,0.05485137999999999,0.05508364127027036,0.0042343742358053
1356,1000,1.3565,2.713,0.0588652,0.05842233967567592,0.007523296010615402
3958,1020,4.03767,8.07534,0.03603579999999999,0.03500022272972967,0.02873745748034796
1741,1000,1.7415,3.483,0.05130716,0.050480693783783524,0.01610820431722343
4078,1053,4.2946605,8.589321,0.03184406000000001,0.03439966281081081,0.08025367402306126
4123,1000,4.1235,8.247,0.03559709999999999,0.035636073817760745,0.001094859349799637
3948,4029,15.9085065,31.817013,0.007960199999999999,0.008431641135135105,0.059224785198249516
3904,1048,4.091916,8.183832,0.032807499999999996,0.03468556340540534,0.05724494110814115
2091,1000,2.0915,4.183,0.05190739999999998,0.05166689729729703,0.004633302818152095
2253,1000,2.2535,4.507,0.041573020000000016,0.04503414675482614,0.08325415749989118
4069,4022,16.367529,32.735058,0.00895006,0.008593796324324325,0.039805730428139494
3714,4090,15.192305,30.38461,0.009327159999999998,0.010566167081081088,0.13283862194720478
24973,1000,24.9735,49.947,0.00814902,0.007766626554054025,0.04692508374577244
9211,1000,9.2115,18.423,0.017587119999999998,0.01444976205405404,0.17838952289777735
24932,1000,24.9325,49.865,0.00751808,0.007776437138738736,0.034364776477336836
3930,4076,16.020718,32.041436,0.008568299999999996,0.00900855540540541,0.051381885018663545
1084,1046,1.134387,2.268774,0.057972520000000013,0.05818142281081076,0.003603479904112306
1502,1000,1.5025,3.005,0.05742336000000001,0.058097757837837945,0.01174431168496476
1020,1000,1.0205,2.041,0.06260935999999999,0.05780881335135162,0.07667458425782292
529,4093,2.1672435,4.334487,0.04109940000000001,0.030217955189189197,0.26475921329291446
3695,1027,3.7952785,7.590557,0.03757523999999999,0.03749901767567579,0.002028525282185829
2261,1000,2.2615,4.523,0.04979403999999999,0.044117991559459536,0.1139905185548402
2001,1000,2.0015,4.003,0.0546191,0.0539337925945945,0.01254702851942813
3772,1000,3.7725,7.545,0.03622917999999999,0.03686456449369371,0.0175379209160605
25055,1062,26.608941,53.217882,0.007072619999999999,0.007649377774774776,0.0815479659270224
3926,1000,3.9265,7.853,0.031326400000000004,0.03316941180180197,0.05883254385444748
24891,1000,24.8915,49.783,0.0070770600000000005,0.007705136540540536,0.08874822886064776
1462,4082,5.969925,11.93985,0.028311939999999994,0.02887758400000003,0.019978991195941903
3920,1000,3.9205,7.841,0.03668806,0.03590219731016746,0.02142012114656767
2125,1000,2.1255,4.251,0.044763459999999984,0.04208887783963966,0.05974922761467333
4025,1053,4.2388515,8.477703,0.04177324,0.03524643419819818,0.15624370534346443
781,1000,0.7815,1.563,0.060559699999999994,0.060550996243243387,0.00014372192657175585
24729,1053,26.0401635,52.080327,0.007546679999999999,0.0076346819324324446,0.011661012847032784
561,4042,2.269583,4.539166,0.041934059999999974,0.04510324872123534,0.07557552789392127
3736,1000,3.7365,7.473,0.03618384000000001,0.03769240755315317,0.04169174839246371
2177,1047,2.2798425,4.559685,0.023076480000000003,0.037080446261261175,0.6068501895116226
3647,1000,3.6475,7.295,0.039445539999999994,0.03876957064864881,0.01713677519311899
4106,1000,4.1065,8.213,0.036182820000000004,0.036030810054054126,0.004201163589401786
1071,1033,1.1068595,2.213719,0.00978134,0.05773921635675647,4.902996558422105
3744,1013,3.7931785,7.586357,0.040342079999999995,0.037517072413127475,0.07002632454431007
1815,1066,1.935323,3.870646,0.032266300000000005,0.046304925340540544,0.43508630802231857
1550,1000,1.5505,3.101,0.056399879999999986,0.058092515783783764,0.03001133661603144
9332,1000,9.3325,18.665,0.01568574,0.014666088108108068,0.06500502315427463
1836,1000,1.8365,3.673,0.05708444000000001,0.054395655243243246,0.04710188550079077
1955,4033,7.8865315,15.773063,0.02605992,0.020992107027027116,0.19446771029891435
24840,1031,25.6105555,51.221111,0.007592740000000002,0.007610523567567588,0.0023421804997386083
24624,1007,24.7968715,49.593743,0.007612399999999998,0.00763729108108105,0.0032698072987561843
986,1000,0.9865,1.973,0.06129436,0.05937563543243244,0.03130344402923139
3869,1000,3.8695,7.739,0.034545980000000004,0.03532741427027049,0.022620121654400426
3748,4025,15.0877125,30.175425,0.010997019999999998,0.010090890702702679,0.08239771295290171
4183,1000,4.1835,8.367,0.03521469999999999,0.034965903513513495,0.007065131507197068
4035,1054,4.253417,8.506834,0.033002779999999995,0.03654601335135137,0.10736166320992874
4136,1000,4.1365,8.273,0.035267919999999994,0.036499987451351475,0.03493450850947492
3790,1040,3.94212,7.88424,0.03873796,0.03699517681081076,0.044989028570147686
560,1000,0.5605,1.121,0.009461840000000003,0.01976761417657647,1.089193452497238
24669,1000,24.6695,49.339,0.00766614,0.007699565783783806,0.004360184367074722
2353,1000,2.3535,4.707,0.04121459999999999,0.04468484140540521,0.08419932270130544
1865,4022,7.503041,15.006082,0.02514168000000001,0.02697537010810811,0.07293427122245214
24861,1045,25.9802675,51.960535,0.0076077,0.007617099297297314,0.001235497889942258
603,1000,0.6035,1.207,0.009505540000000002,0.04829075870450447,4.080275155804348
4048,1014,4.105179,8.210358,0.03654686,0.03367199667567562,0.0786623891717203
