model_path,HW,CIN,COUT,KERNEL_SIZE,STRIDES,feature_0,feature_1,latency
conv-bn-relu_prior_F91WUO.pt,112,223,178,3,1,4483.526656,0.357424,0.033536760000000006
conv-bn-relu_prior_K3HD6C.pt,14,495,944,7,1,4487.942144,22.897664,0.031172439999999996
conv-bn-relu_prior_TZOYOO.pt,14,979,480,7,1,4513.20576,23.02656,0.0327429
conv-bn-relu_prior_NUHS6Y.pt,112,144,51,7,1,4514.673408,0.359907,0.032239720000000006
conv-bn-relu_prior_9RJKMZ.pt,13,932,1150,5,1,4528.54935,26.79615,0.0310193
conv-bn-relu_prior_ASNA88.pt,56,216,137,7,1,4547.65472,1.450145,0.03296271999999999
conv-bn-relu_prior_H93PCX.pt,14,470,1011,7,1,4563.730836,23.284341,0.03424494
conv-bn-relu_prior_MAFND0.pt,56,540,55,7,1,4563.99328,1.455355,0.0320453
conv-bn-relu_prior_4HIS5F.pt,112,20,2028,3,1,4604.500992,0.367068,0.025642439999999996
conv-bn-relu_prior_N2JVU7.pt,56,507,116,5,1,4611.224576,1.470416,0.030523
conv-bn-relu_prior_FQ9T7G.pt,28,1007,951,5,2,4692.705696,23.942376,0.03420582
conv-bn-relu_prior_CI3SXJ.pt,14,244,2003,7,1,4694.174716,23.949871,0.03428230000000001
conv-bn-relu_prior_HPERGR.pt,56,124,486,5,1,4726.221696,1.507086,0.032797980000000004
conv-bn-relu_prior_9EEWNH.pt,224,425,222,1,1,4745.244672,0.094572,0.02493088000000001
conv-bn-relu_prior_8SDULU.pt,224,825,115,1,1,4766.21824,0.09499,0.025328739999999992
conv-bn-relu_prior_71C7QE.pt,14,1010,495,7,1,4801.61682,24.498045,0.03420312000000001
conv-bn-relu_prior_IP98LT.pt,112,227,188,3,1,4820.307968,0.384272,0.031215720000000006
conv-bn-relu_prior_0EH7VT.pt,56,228,140,7,1,4905.39392,1.56422,0.0281702
conv-bn-relu_prior_W71NL1.pt,56,66,486,7,1,4930.45056,1.57221,0.03226566
conv-bn-relu_prior_BOO7K6.pt,28,134,960,7,1,4942.58688,6.30432,0.031022180000000007
conv-bn-relu_prior_N4Y1CM.pt,56,483,131,5,1,4961.014016,1.581956,0.03176362
conv-bn-relu_prior_8XOHV5.pt,56,229,141,7,1,4962.099072,1.582302,0.033965220000000004
conv-bn-relu_prior_VZY99V.pt,56,141,230,7,1,4984.0448,1.5893,0.03221926
conv-bn-relu_prior_WZ1YGO.pt,112,84,97,7,1,5009.433856,0.399349,0.0310774
conv-bn-relu_prior_JXUO0W.pt,56,986,180,3,1,5009.76,1.5975,0.0306114
conv-bn-relu_prior_4N8CSN.pt,28,568,231,7,1,5040.667632,6.429423,0.034003040000000005
conv-bn-relu_prior_XR3KYW.pt,56,503,128,5,1,5048.107008,1.609728,0.030927939999999998
conv-bn-relu_prior_MFZ3V2.pt,28,257,512,7,1,5055.332352,6.448128,0.030820159999999996
conv-bn-relu_prior_ZRPDQ7.pt,56,210,157,7,1,5066.794432,1.615687,0.0336765
conv-bn-relu_prior_5A17MJ.pt,224,137,82,3,1,5077.209088,0.101188,0.033608019999999995
conv-bn-relu_prior_ZOE1U2.pt,112,44,189,7,1,5113.850112,0.407673,0.0312761
conv-bn-relu_prior_F7LQ9Y.pt,112,219,38,7,1,5115.643904,0.407816,0.03457218
conv-bn-relu_prior_M25WFT.pt,27,246,1153,5,1,5170.143087,7.092103,0.034896540000000004
conv-bn-relu_prior_VHCT54.pt,27,790,999,3,1,5178.735081,7.103889,0.03468137999999999
conv-bn-relu_prior_2TFWYU.pt,56,1656,998,1,1,5185.959296,1.653686,0.02486708
conv-bn-relu_prior_HC9E5P.pt,56,225,150,7,1,5186.6304,1.6539,0.03404012
conv-bn-relu_prior_CFFWXE.pt,56,170,202,7,1,5277.455232,1.682862,0.03215792
conv-bn-relu_prior_DSKOOG.pt,112,235,202,3,1,5361.707008,0.427432,0.03551879999999999
conv-bn-relu_prior_H1GWFV.pt,56,193,181,7,1,5368.512128,1.711898,0.032066920000000006
conv-bn-relu_prior_SVYMPG.pt,56,1147,166,3,1,5374.426624,1.713784,0.0324388
conv-bn-relu_prior_AT0O1S.pt,56,446,154,5,1,5385.308544,1.717254,0.033749959999999996
conv-bn-relu_prior_GKKIT4.pt,112,1007,35,7,2,5415.99744,1.72704,0.03497716000000001
conv-bn-relu_prior_KW3UEJ.pt,27,822,185,7,1,5432.227335,7.451615,0.03534894
conv-bn-relu_prior_XVPFEB.pt,28,142,997,7,1,5439.488432,6.938123,0.03250803999999999
conv-bn-relu_prior_FWC89E.pt,56,249,143,7,1,5471.962496,1.744886,0.03374768
conv-bn-relu_prior_SRZKHG.pt,28,1019,140,7,1,5480.53632,6.99048,0.030896199999999995
conv-bn-relu_prior_MYB2X2.pt,112,349,140,3,1,5517.85472,0.43988,0.03100032
conv-bn-relu_prior_9UAQ33.pt,56,188,193,7,1,5576.149824,1.778109,0.03086564
conv-bn-relu_prior_GRRH4S.pt,28,1800,160,5,1,5644.92544,7.20016,0.029946640000000004
conv-bn-relu_prior_AY9SOC.pt,28,1727,468,3,1,5703.280128,7.274592,0.03047618
conv-bn-relu_prior_DRYX20.pt,28,2011,74,7,1,5716.89664,7.29196,0.035016080000000005
conv-bn-relu_prior_9A5Y43.pt,112,1308,39,3,1,5759.539968,0.459147,0.033668760000000006
conv-bn-relu_prior_7MEGIQ.pt,56,202,189,7,1,5867.176896,1.870911,0.03194408
conv-bn-relu_prior_M9U4FM.pt,56,159,241,7,1,5889.006592,1.877872,0.032532
conv-bn-relu_prior_D2FOTJ.pt,56,1010,38,7,1,5897.743488,1.880658,0.03242604
conv-bn-relu_prior_2PP2GZ.pt,27,442,2042,3,1,5923.211022,8.125118,0.034730760000000006
conv-bn-relu_prior_68BEOB.pt,224,567,208,1,1,5927.993344,0.118144,0.024770480000000004
conv-bn-relu_prior_78WXXD.pt,56,450,471,3,1,5983.553856,1.908021,0.03338384
conv-bn-relu_prior_DMSQM3.pt,14,533,1169,7,1,5984.260632,30.531942,0.03432447999999999
conv-bn-relu_prior_03BWE7.pt,56,258,152,7,1,6026.564096,1.921736,0.030529699999999993
conv-bn-relu_prior_I4R2NM.pt,56,198,200,7,1,6085.7216,1.9406,0.03115971999999999
conv-bn-relu_prior_5OSI40.pt,56,157,253,7,1,6104.481152,1.946582,0.032222480000000005
conv-bn-relu_prior_QC50MQ.pt,56,199,200,7,1,6116.4544,1.9504,0.030364340000000004
conv-bn-relu_prior_VIBQ64.pt,56,219,182,7,1,6125.310464,1.953224,0.03167228000000001
conv-bn-relu_prior_WCH3M2.pt,112,527,103,3,1,6129.399808,0.488632,0.03421438
conv-bn-relu_prior_JJAYKI.pt,56,202,198,7,1,6146.566272,1.960002,0.03221364
conv-bn-relu_prior_AQIT6M.pt,56,464,170,5,1,6184.72512,1.97217,0.031143300000000006
conv-bn-relu_prior_S1X9TC.pt,56,102,396,7,1,6208.038144,1.979604,0.03046656
conv-bn-relu_prior_HBWMRR.pt,224,693,180,1,1,6267.98592,0.12492,0.02529869999999999
conv-bn-relu_prior_CCNB6X.pt,112,501,1000,1,1,6297.088,0.502,0.02560244
conv-bn-relu_prior_W34CAP.pt,27,152,1160,7,1,6299.17236,8.64084,0.029184939999999996
conv-bn-relu_prior_AB09NW.pt,56,163,252,7,1,6312.692736,2.012976,0.030847940000000004
conv-bn-relu_prior_WGVA7K.pt,56,157,513,5,1,6316.023168,2.014038,0.033664120000000006
conv-bn-relu_prior_VY2W8U.pt,56,1065,76,5,1,6345.934336,2.023576,0.030355180000000002
conv-bn-relu_prior_VXW430.pt,56,82,989,5,1,6361.184704,2.028439,0.03372994
conv-bn-relu_prior_HGZ2PL.pt,56,166,490,5,1,6378.59264,2.03399,0.03378423999999999
conv-bn-relu_prior_QRUGE3.pt,56,246,933,3,1,6480.84192,2.066595,0.033687999999999996
conv-bn-relu_prior_TVW575.pt,56,510,164,5,1,6557.890304,2.091164,0.030425279999999996
conv-bn-relu_prior_G8OMMT.pt,28,653,513,5,1,6566.186592,8.375238,0.03482753999999999
conv-bn-relu_prior_M3BP6L.pt,56,780,55,7,1,6592.35808,2.102155,0.031760720000000006
conv-bn-relu_prior_JE4SW7.pt,112,1025,513,1,1,6602.383872,0.526338,0.024858579999999995
conv-bn-relu_prior_OVSOCH.pt,112,518,163,5,2,6620.136768,2.111013,0.03441078
conv-bn-relu_prior_VHMBCZ.pt,56,635,371,3,1,6650.314496,2.120636,0.03437338000000001
conv-bn-relu_prior_PQFSLV.pt,28,136,1274,7,1,6657.10864,8.49121,0.03097806
conv-bn-relu_prior_UJSEHC.pt,112,519,21,7,1,6699.399168,0.534072,0.03497402
conv-bn-relu_prior_3VD7IC.pt,56,975,244,3,1,6715.254784,2.141344,0.03053138000000001
conv-bn-relu_prior_C6XR8Y.pt,112,114,96,7,1,6727.999488,0.536352,0.030382340000000004
conv-bn-relu_prior_JGMQIG.pt,27,1256,150,7,1,6729.94575,9.23175,0.034151480000000005
conv-bn-relu_prior_7SSXVD.pt,56,562,78,7,1,6736.259712,2.148042,0.0342786
conv-bn-relu_prior_DKYN6D.pt,56,243,988,3,1,6779.229184,2.161744,0.030276960000000002
conv-bn-relu_prior_OEDTCE.pt,56,1144,210,3,1,6781.19232,2.16237,0.03307149999999999
conv-bn-relu_prior_97WF5Q.pt,56,209,212,7,1,6809.209344,2.171304,0.030138460000000006
conv-bn-relu_prior_93XQWL.pt,112,118,184,5,1,6811.191296,0.542984,0.030696899999999996
conv-bn-relu_prior_4TVCAV.pt,56,172,506,5,1,6824.895616,2.176306,0.033570819999999994
conv-bn-relu_prior_G0H6KT.pt,56,520,168,5,1,6849.550848,2.184168,0.028381599999999996
conv-bn-relu_prior_QLVULZ.pt,112,697,16,7,1,6854.844416,0.546464,0.031452680000000004
conv-bn-relu_prior_XV65EP.pt,56,804,109,5,1,6871.004224,2.191009,0.03174540000000001
conv-bn-relu_prior_0FU3A6.pt,56,212,1158,3,1,6932.510592,2.210622,0.033230720000000005
conv-bn-relu_prior_DM1A8G.pt,56,516,476,3,1,6933.75872,2.21102,0.02884758
conv-bn-relu_prior_EM24HB.pt,56,509,483,3,1,6940.300416,2.213106,0.03358898
conv-bn-relu_prior_JCOC9F.pt,56,241,190,7,1,7036.8704,2.2439,0.032068980000000004
conv-bn-relu_prior_Q5EC9A.pt,27,959,206,7,1,7056.976608,9.680352,0.035083979999999994
conv-bn-relu_prior_TCZPIK.pt,56,490,184,5,1,7069.121024,2.254184,0.03171294
conv-bn-relu_prior_PM0KIX.pt,112,940,49,7,2,7077.917504,2.256989,0.03454822
conv-bn-relu_prior_RPCVO8.pt,56,246,188,7,1,7107.24224,2.26634,0.03121198
conv-bn-relu_prior_0Q5JO5.pt,112,229,202,7,2,7108.822784,2.266844,0.034785159999999996
conv-bn-relu_prior_M1T688.pt,14,1580,471,7,1,7147.197036,36.465291,0.028960659999999992
conv-bn-relu_prior_C3N0V8.pt,56,468,196,5,1,7192.089856,2.293396,0.028955159999999994
conv-bn-relu_prior_765GMW.pt,56,504,508,3,1,7227.840256,2.304796,0.02825624
conv-bn-relu_prior_5A9QKD.pt,112,98,120,7,1,7229.85984,0.57636,0.031150899999999992
conv-bn-relu_prior_5EFKM5.pt,56,541,474,3,1,7239.07968,2.30838,0.034700659999999994
conv-bn-relu_prior_ORZ18B.pt,56,1328,195,3,1,7309.49856,2.330835,0.03412499999999999
conv-bn-relu_prior_7A78B6.pt,224,1486,98,1,1,7311.947776,0.145726,0.025062080000000004
conv-bn-relu_prior_N966QU.pt,56,531,90,7,1,7343.8848,2.3418,0.03465613999999999
conv-bn-relu_prior_2QEILM.pt,112,126,186,5,1,7351.862784,0.586086,0.03456342
conv-bn-relu_prior_0ZZMD5.pt,56,2144,177,5,2,7438.103568,9.487377,0.03393543999999999
conv-bn-relu_prior_4X11E1.pt,56,517,510,3,1,7443.42144,2.37354,0.03436143999999999
conv-bn-relu_prior_OW564B.pt,56,530,498,3,1,7451.004288,2.375958,0.03509608
conv-bn-relu_prior_FA6DU9.pt,56,505,97,7,1,7527.535232,2.400362,0.03366768
conv-bn-relu_prior_C70R1G.pt,56,189,509,5,1,7543.754624,2.405534,0.034435059999999997
conv-bn-relu_prior_MTSECO.pt,28,772,258,7,1,7651.747488,9.759882,0.035028699999999996
conv-bn-relu_prior_PIF7HS.pt,27,1155,1012,3,1,7669.628208,10.520752,0.03102241999999999
conv-bn-relu_prior_SXAF39.pt,56,501,100,7,1,7698.88,2.455,0.030465139999999998
conv-bn-relu_prior_8DKAY2.pt,56,842,60,7,1,7763.29344,2.47554,0.03150304000000001
conv-bn-relu_prior_CWK7WY.pt,56,166,597,5,1,7771.468992,2.478147,0.03397206
conv-bn-relu_prior_1U69KO.pt,224,216,81,3,1,7904.97792,0.157545,0.033680220000000004
conv-bn-relu_prior_NSCTAQ.pt,56,670,77,7,1,7927.767232,2.527987,0.03486758
conv-bn-relu_prior_GUIZHH.pt,56,780,364,3,1,8014.499584,2.555644,0.02973677999999999
conv-bn-relu_prior_S6Z9S0.pt,56,1074,265,3,1,8033.66368,2.561755,0.03404286
conv-bn-relu_prior_QF4BS4.pt,56,213,481,5,1,8033.823616,2.561806,0.03405754
conv-bn-relu_prior_AN8CS7.pt,112,234,111,5,1,8146.838784,0.649461,0.03541736
conv-bn-relu_prior_QXUIAK.pt,112,973,27,5,1,8238.924288,0.656802,0.035276159999999994
conv-bn-relu_prior_A4DQLN.pt,13,1981,511,7,1,8382.86813,49.60277,0.03345712
conv-bn-relu_prior_ABT9VU.pt,56,310,177,7,1,8432.098752,2.688807,0.03254100000000001
conv-bn-relu_prior_M1GO67.pt,27,965,481,5,1,8459.757774,11.604606,0.032013
conv-bn-relu_prior_DBBH81.pt,27,2025,117,7,1,8463.283218,11.609442,0.034899660000000006
conv-bn-relu_prior_XQ1LCG.pt,224,165,41,5,1,8488.073216,0.169166,0.033763119999999994
conv-bn-relu_prior_HLW8ZL.pt,56,150,2004,3,1,8490.418944,2.707404,0.030491759999999996
conv-bn-relu_prior_172Y23.pt,28,891,493,5,1,8609.941312,10.982068,0.034270260000000004
conv-bn-relu_prior_I3733K.pt,112,441,32,7,1,8674.42688,0.69152,0.0316903
conv-bn-relu_prior_ASQ11E.pt,112,148,187,5,1,8681.539328,0.692087,0.03439002000000001
conv-bn-relu_prior_0MQ38W.pt,28,111,2045,7,1,8721.8432,11.1248,0.03190029999999999
conv-bn-relu_prior_6ZGM48.pt,112,30,474,7,1,8746.354176,0.697254,0.032601620000000005
conv-bn-relu_prior_8LQG7U.pt,112,153,183,5,1,8782.781952,0.700158,0.034877460000000006
conv-bn-relu_prior_3VATCJ.pt,56,1007,57,7,1,8820.338688,2.812608,0.03194366
conv-bn-relu_prior_58QGHW.pt,56,510,113,7,1,8856.010688,2.823983,0.03237484
conv-bn-relu_prior_JYJ9YL.pt,14,1803,513,7,1,8883.214704,45.322524,0.03333732
conv-bn-relu_prior_D3TP0N.pt,56,474,670,3,1,8965.47904,2.85889,0.033709640000000006
conv-bn-relu_prior_6KUVB9.pt,13,541,2002,7,1,8969.34038,53.07302,0.032105299999999996
conv-bn-relu_prior_JPH9L8.pt,112,517,154,3,1,8990.485504,0.716716,0.034450839999999996
conv-bn-relu_prior_M8S684.pt,28,1142,205,7,1,8993.73048,11.471595,0.034369739999999996
conv-bn-relu_prior_GWQMD7.pt,56,1534,209,3,1,9049.439168,2.885663,0.033917659999999995
conv-bn-relu_prior_JUAUYO.pt,27,518,495,7,1,9159.582465,12.564585,0.03325046000000001
conv-bn-relu_prior_NAFUIP.pt,112,236,124,5,1,9178.745856,0.731724,0.02986454000000001
conv-bn-relu_prior_XLXE7K.pt,27,266,978,7,1,9293.45967,12.74823,0.03488735999999999
conv-bn-relu_prior_SLX4CD.pt,28,477,1014,5,1,9480.883776,12.092964,0.03418098
conv-bn-relu_prior_FHU7MT.pt,56,515,120,7,1,9496.81152,3.02832,0.031170340000000008
conv-bn-relu_prior_39G7H1.pt,14,1982,499,7,1,9498.626676,48.462381,0.03346848
conv-bn-relu_prior_BXHG3N.pt,112,1014,83,3,1,9502.594304,0.757541,0.03441944
conv-bn-relu_prior_99Y2O6.pt,56,860,72,7,1,9515.100672,3.034152,0.028997140000000008
conv-bn-relu_prior_L6CUT6.pt,56,496,245,5,1,9527.93632,3.038245,0.031870659999999995
conv-bn-relu_prior_PZ2JK6.pt,56,1399,88,5,1,9652.256768,3.077888,0.030075019999999997
conv-bn-relu_prior_VEJS3M.pt,14,973,2026,5,1,9659.757296,49.284476,0.03497362
conv-bn-relu_prior_6JJYA0.pt,27,536,505,7,1,9669.328425,13.263825,0.034282520000000004
conv-bn-relu_prior_CDF06L.pt,112,181,87,7,1,9680.07936,0.77169,0.03274745999999999
conv-bn-relu_prior_H0Y75B.pt,28,125,2025,7,1,9725.6376,12.40515,0.03215078
conv-bn-relu_prior_YY137R.pt,56,695,498,3,1,9770.170368,3.115488,0.035295059999999996
conv-bn-relu_prior_XQZWTC.pt,56,505,127,7,1,9855.638912,3.142742,0.032598680000000005
conv-bn-relu_prior_KOWUBJ.pt,112,171,184,5,1,9869.418496,0.786784,0.030638880000000007
conv-bn-relu_prior_2R1MZ6.pt,112,491,180,3,1,9980.0064,0.7956,0.030640479999999998
conv-bn-relu_prior_U0J6X0.pt,56,134,487,7,1,10029.332544,3.198129,0.032556600000000005
conv-bn-relu_prior_GZQ8FU.pt,112,1139,78,3,1,10030.884864,0.799656,0.03495402
conv-bn-relu_prior_QCGX6V.pt,224,531,378,1,1,10090.192896,0.201096,0.024943539999999997
conv-bn-relu_prior_CY6M1M.pt,112,422,214,3,1,10198.096384,0.812986,0.03512622000000001
conv-bn-relu_prior_RQWZ8E.pt,56,777,465,3,1,10198.93056,3.25221,0.03412548
conv-bn-relu_prior_82U6SM.pt,27,303,953,7,1,10315.454976,14.150144,0.035220079999999994
conv-bn-relu_prior_5UN7BG.pt,112,2031,180,3,2,10318.6944,3.2904,0.030433840000000004
conv-bn-relu_prior_IHTH60.pt,56,1888,36,7,1,10444.347648,3.330468,0.028739420000000005
conv-bn-relu_prior_DY9MLC.pt,224,1709,122,1,1,10467.71712,0.20862,0.024925539999999993
conv-bn-relu_prior_DUMN34.pt,112,191,489,3,1,10550.50752,0.84108,0.03204164000000001
conv-bn-relu_prior_UM5G59.pt,112,133,1013,5,2,10565.930368,3.369238,0.03382697999999999
conv-bn-relu_prior_4054KZ.pt,112,786,22,7,1,10628.90752,0.84733,0.03486824000000001
conv-bn-relu_prior_FQHJ73.pt,56,998,136,5,1,10641.501696,3.393336,0.030546099999999993
conv-bn-relu_prior_OM1JWR.pt,112,526,33,7,1,10669.6128,0.850575,0.03498694
conv-bn-relu_prior_E1EH4O.pt,56,140,497,7,1,10693.499712,3.409917,0.03178091999999999
conv-bn-relu_prior_FB99RS.pt,112,777,124,3,1,10878.859264,0.867256,0.030952460000000005
conv-bn-relu_prior_SQCDM9.pt,27,1246,490,5,1,11127.44871,15.26399,0.031697279999999994
conv-bn-relu_prior_2K5A23.pt,28,997,1177,7,2,11270.226968,57.501158,0.03439258
conv-bn-relu_prior_EB9JI3.pt,27,1747,182,7,1,11357.767512,15.579928,0.03404121999999999
conv-bn-relu_prior_PL27HV.pt,224,1066,213,1,1,11403.549696,0.227271,0.024566499999999995
conv-bn-relu_prior_4ZZAEY.pt,112,514,204,3,1,11840.381952,0.943908,0.030407040000000003
conv-bn-relu_prior_A9001Q.pt,224,52,508,3,1,11954.532352,0.238252,0.028078420000000007
conv-bn-relu_prior_KQ424N.pt,112,1947,40,7,2,11967.47776,3.81616,0.03030981999999999
conv-bn-relu_prior_GPQANL.pt,224,858,31,3,1,12012.786688,0.239413,0.034532759999999996
conv-bn-relu_prior_BELUZL.pt,112,528,203,3,1,12103.191296,0.964859,0.03406017999999999
conv-bn-relu_prior_70QL4X.pt,112,991,981,1,1,12207.218688,0.973152,0.024725979999999995
conv-bn-relu_prior_W7ZCHQ.pt,28,1340,239,7,1,12303.295536,15.692979,0.03417932000000002
conv-bn-relu_prior_XAKZCU.pt,56,453,179,7,1,12460.714112,3.973442,0.0318224
conv-bn-relu_prior_BV3UHZ.pt,56,507,161,7,1,12543.636224,3.999884,0.03361996000000001
conv-bn-relu_prior_10RRI2.pt,112,478,43,7,1,12634.178816,1.007189,0.03471265999999999
conv-bn-relu_prior_VUS5FQ.pt,112,194,106,7,1,12641.115648,1.007742,0.03568116
conv-bn-relu_prior_NYW4ED.pt,56,165,506,7,1,12830.994176,4.091516,0.032638799999999996
conv-bn-relu_prior_CS520D.pt,56,923,494,3,1,12870.620672,4.104152,0.03485761999999999
conv-bn-relu_prior_B37PBT.pt,27,2000,187,7,1,13359.790323,18.326187,0.03354213999999999
conv-bn-relu_prior_S28ZQ1.pt,56,678,130,7,1,13544.35264,4.31899,0.03191774000000001
conv-bn-relu_prior_Q4SNSQ.pt,56,960,2008,3,2,13603.284352,17.351128,0.028899420000000006
conv-bn-relu_prior_LY9CBW.pt,56,429,210,7,1,13844.24832,4.41462,0.0340996
conv-bn-relu_prior_1NC9UO.pt,112,774,159,3,1,13895.653632,1.107753,0.03488478
conv-bn-relu_prior_Y8UBP5.pt,27,2105,187,7,1,14061.172158,19.288302,0.03399932000000001
conv-bn-relu_prior_P9TYUN.pt,56,188,488,7,1,14099.280384,4.495944,0.02910428
conv-bn-relu_prior_DXZPEK.pt,56,942,192,5,1,14180.339712,4.521792,0.030602000000000008
conv-bn-relu_prior_VO986O.pt,112,185,128,7,1,14556.659712,1.160448,0.031973980000000006
conv-bn-relu_prior_S4LW7D.pt,56,518,1024,3,1,14974.124032,4.774912,0.03069882
conv-bn-relu_prior_BTTVEX.pt,112,211,476,7,2,15434.89024,4.92184,0.03229404
conv-bn-relu_prior_NEX8SQ.pt,56,490,207,7,1,15586.788672,4.970277,0.03442076000000001
conv-bn-relu_prior_Q1PTWB.pt,56,162,1241,5,1,15765.584576,5.027291,0.03419591999999999
conv-bn-relu_prior_CXJFL5.pt,224,154,82,5,1,15844.677632,0.315782,0.03352191999999999
conv-bn-relu_prior_Q9CUGQ.pt,56,798,254,5,1,15891.849344,5.067554,0.03222958
conv-bn-relu_prior_YA4GNO.pt,56,527,197,7,1,15953.860608,5.087328,0.032068040000000006
conv-bn-relu_prior_2KV5F4.pt,56,261,398,7,1,15963.55712,5.09042,0.0350211
conv-bn-relu_prior_QNJMZL.pt,56,991,107,7,1,16294.40512,5.19592,0.03210907999999999
conv-bn-relu_prior_TVN51G.pt,28,2139,200,7,1,16434.5216,20.9624,0.03081844
conv-bn-relu_prior_KA8JCM.pt,112,180,150,7,1,16597.5936,1.32315,0.031131879999999987
conv-bn-relu_prior_W5E119.pt,28,932,468,7,1,16756.504128,21.373092,0.028869360000000007
conv-bn-relu_prior_CTD07R.pt,112,140,197,7,1,16954.683648,1.351617,0.03212753999999998
conv-bn-relu_prior_3F9SO9.pt,112,1160,96,7,2,17112.324096,5.456736,0.02891354
conv-bn-relu_prior_9867A3.pt,112,216,1023,5,2,17327.099328,5.525223,0.03334282000000001
conv-bn-relu_prior_7U5OET.pt,112,504,225,7,2,17426.2032,5.556825,0.03136572000000001
conv-bn-relu_prior_UMPDIC.pt,56,534,1157,3,1,17441.488064,5.561699,0.03415534
conv-bn-relu_prior_63QMPU.pt,56,444,502,5,1,17475.993472,5.572702,0.03355943999999999
conv-bn-relu_prior_RISL6L.pt,56,505,231,7,1,17926.398336,5.716326,0.031877060000000006
conv-bn-relu_prior_GPANFH.pt,112,1185,137,3,1,18329.819648,1.461242,0.034583760000000005
conv-bn-relu_prior_QFTEOP.pt,28,235,2039,7,1,18409.201216,23.481124,0.0329998
conv-bn-relu_prior_K97ATY.pt,56,478,492,5,1,18439.341312,5.879892,0.03244296
conv-bn-relu_prior_8IPRP9.pt,224,122,123,5,1,18829.698048,0.375273,0.03361686
conv-bn-relu_prior_YCV8X6.pt,112,667,185,7,2,18961.94944,6.04654,0.03448186
conv-bn-relu_prior_8W45CJ.pt,56,1015,122,7,1,19028.595712,6.067792,0.03215939999999999
conv-bn-relu_prior_L20QOT.pt,112,200,155,7,1,19056.28032,1.519155,0.034168000000000004
conv-bn-relu_prior_O7D1PO.pt,28,508,999,7,1,19496.595888,24.868107,0.03385252
conv-bn-relu_prior_6PED5M.pt,112,451,138,5,1,19519.567872,1.556088,0.034461500000000006
conv-bn-relu_prior_047VA1.pt,56,1294,99,7,1,19685.590848,6.277293,0.031972619999999986
conv-bn-relu_prior_4CO8VZ.pt,112,174,1009,3,1,19833.356032,1.581103,0.03540051999999999
conv-bn-relu_prior_JE438L.pt,27,1161,479,7,1,19865.47599,27.25031,0.03180446000000001
conv-bn-relu_prior_80W8CD.pt,56,506,1024,7,2,19905.82272,25.39008,0.030536779999999996
conv-bn-relu_prior_9WGVWC.pt,112,215,606,7,2,20022.782976,6.384816,0.033615460000000014
conv-bn-relu_prior_FOILGB.pt,56,520,253,7,1,20216.829248,6.446693,0.031602319999999996
conv-bn-relu_prior_32UAPF.pt,112,421,156,5,1,20597.950464,1.642056,0.030845839999999996
conv-bn-relu_prior_0J0USX.pt,28,1140,477,7,1,20890.226448,26.645697,0.03352266000000001
conv-bn-relu_prior_CVH1B8.pt,224,175,51,7,1,21945.778176,0.437376,0.032029440000000006
conv-bn-relu_prior_B42PP9.pt,224,199,253,3,1,22748.594176,0.453376,0.03373388
conv-bn-relu_prior_B1BRYH.pt,112,52,718,7,1,22957.803008,1.830182,0.03132428
conv-bn-relu_prior_PFCYDY.pt,224,189,97,5,1,23001.782272,0.458422,0.0344166
conv-bn-relu_prior_PV5X46.pt,112,539,70,7,1,23191.84896,1.84884,0.03466995999999999
conv-bn-relu_prior_2E9K2S.pt,112,262,146,7,1,23513.652736,1.874494,0.034442499999999994
conv-bn-relu_prior_K939QU.pt,56,1316,118,7,1,23862.54528,7.60923,0.0318692
conv-bn-relu_prior_E2FP8A.pt,112,263,152,7,1,24573.394944,1.958976,0.03079197999999999
conv-bn-relu_prior_C6LSKK.pt,56,1271,126,7,1,24609.07008,7.84728,0.03184993999999999
conv-bn-relu_prior_0B2HI5.pt,28,1953,334,7,1,25059.095488,31.963132,0.03446472
conv-bn-relu_prior_I7X8CO.pt,56,808,402,5,1,25466.835072,8.120802,0.03358054
conv-bn-relu_prior_5F48QZ.pt,112,1009,2020,1,1,25592.2688,2.0402,0.02993992
conv-bn-relu_prior_64JJUM.pt,112,797,209,7,2,25596.928896,8.162286,0.035416359999999994
conv-bn-relu_prior_B9AGHU.pt,112,131,328,7,1,26414.65344,2.10576,0.030565739999999994
conv-bn-relu_prior_BP171H.pt,27,2049,1997,3,1,26848.103346,36.828674,0.03167203999999999
conv-bn-relu_prior_64KC8C.pt,56,1003,175,7,1,26972.4224,8.6009,0.03231131999999999
conv-bn-relu_prior_N9FUO7.pt,224,513,86,7,2,27118.472192,2.161868,0.03444764
conv-bn-relu_prior_WIBUSN.pt,224,507,43,5,1,27349.331968,0.545068,0.03434963999999999
conv-bn-relu_prior_R9L4FV.pt,112,765,118,5,1,28310.152192,2.256868,0.03457190000000001
conv-bn-relu_prior_YX8LUU.pt,112,259,180,7,1,28657.52064,2.28456,0.030986840000000005
conv-bn-relu_prior_IC9HT6.pt,56,1005,188,7,1,29033.865728,9.258248,0.030660379999999984
conv-bn-relu_prior_RR3O9I.pt,112,1163,2003,1,1,29246.235648,2.331492,0.03327326
conv-bn-relu_prior_8AF2YK.pt,56,523,365,7,1,29334.83392,9.35422,0.03458114
conv-bn-relu_prior_DH5GRG.pt,27,829,2037,5,1,30777.550398,42.218862,0.03461128
conv-bn-relu_prior_3V488W.pt,112,1138,88,5,1,31406.262272,2.503688,0.03157494
