feature0,feature1,feature2,feature3,feature4,True,Pred,Error
112,66,66,2,1,0.0044404399999999995,0.0046150890819819795,0.03933148111042601
56,463,463,3,2,0.004404139999999999,0.004452451153281857,0.010969486274700221
28,504,504,2,2,0.00444404,0.004457352597490345,0.002995607035567883
112,502,502,3,2,0.0044525599999999995,0.004482348222651225,0.0066901339120024874
28,77,77,3,2,0.004478960000000001,0.004453020263963944,0.005791464097928258
56,238,238,3,2,0.004512200000000001,0.007482711205448322,0.6583287986898454
56,497,497,2,2,0.00446128,0.00444474297981882,0.0037067882269618004
14,52,52,2,2,0.0044795,0.015662007227027087,2.4963739763426913
112,49,49,3,2,0.00438954,0.004451192625225231,0.01404534990573743
14,235,235,3,2,0.0044204599999999985,0.004667944950836545,0.05598624370236283
112,847,847,3,2,0.004411580000000002,0.004438985237837838,0.006212113990415346
56,148,148,3,2,0.004462939999999998,0.004421982894916363,0.009177157901211945
112,193,193,3,2,0.00434042,0.004373692444144151,0.007665719940501411
14,145,145,3,2,0.028309720000000003,0.004503855538009416,0.8409078034678755
28,50,50,3,2,0.004455219999999999,0.004456261192792801,0.0002337017684428434
112,136,136,3,2,0.0044258599999999985,0.004464824148648654,0.008803746311147604
112,1054,1054,3,2,0.004460520000000001,0.004477780054054047,0.003869516122345781
56,57,57,2,2,0.00442636,0.004421107045945947,0.001186743521551034
14,372,372,3,1,0.0045177,0.004499199861261277,0.004095034805038637
112,72,72,3,2,0.004468060000000001,0.004409362051866174,0.013137233639169445
112,147,147,3,2,0.004490559999999999,0.004489636335135145,0.00020569035150494377
14,510,510,3,1,0.004467319999999999,0.004473831166795368,0.0014575107212756258
14,249,249,2,2,0.0044324,0.004437943359330755,0.0012506450976343744
112,193,193,2,2,0.00441376,0.004353475144144138,0.01365839009276937
112,204,204,2,2,0.004405819999999999,0.004452745669884175,0.010650836821335536
112,201,201,3,2,0.00439032,0.00439621653037322,0.0013430753050393126
14,183,183,3,2,0.0044142,0.004456166311969109,0.009507116118234014
112,67,67,2,2,0.00448196,0.004503351999099105,0.004772911650060377
112,495,495,2,2,0.00442928,0.00451497329671815,0.019347003738339065
112,135,135,3,1,0.0044135400000000005,0.004435962000000012,0.005080275697062112
112,251,251,2,2,0.00438612,0.0044743401737451826,0.020113488400951698
56,234,234,3,2,0.004458439999999999,0.004556929923809519,0.022090669339392157
28,495,495,3,2,0.0045089200000000005,0.00447310777329472,0.007942528744195963
28,253,253,3,2,0.004446760000000001,0.004455859499099078,0.002046321163965995
28,95,95,3,1,0.004442620000000001,0.004496120983783793,0.012042664865280396
14,193,193,2,1,0.004456320000000001,0.004469066659716871,0.002860355566222949
14,132,132,2,2,0.00447672,0.0044834811126126025,0.0015102826651214496
112,250,250,2,2,0.004409619999999999,0.004489208770270285,0.018048895430963705
112,75,75,3,2,0.004435979999999999,0.004439201300000013,0.0007261755012452372
112,494,494,2,2,0.004392480000000001,0.004485433359202053,0.021161931119106386
112,58,58,2,2,0.004429640000000001,0.0044627857406692424,0.007482716579505617
224,499,499,2,2,0.004493299999999998,0.0044384698083655225,0.01220265542796504
112,49,49,3,1,0.004497040000000001,0.004467241832432437,0.006626173564736835
112,128,128,3,1,0.004469280000000001,0.004429397203603598,0.008923763200426595
14,1055,1055,3,2,0.004556760000000001,0.004437114702702691,0.0262566598410515
28,74,74,2,2,0.00447158,0.004462092302295139,0.0021217774712429974
112,495,495,3,2,0.004418620000000001,0.004685467778635792,0.060391655909716374
14,68,68,3,2,0.004497579999999999,0.004432384163191766,0.014495759232350173
28,499,499,2,2,0.004521859999999998,0.004464969931531535,0.012581121146710226
56,471,471,3,2,0.0044284,0.004442506056756747,0.0031853619268238445
112,61,61,2,2,0.004414939999999999,0.004462831168246166,0.010847524144420211
28,145,145,3,2,0.00443988,0.0044551938138138025,0.003449150385551466
56,61,61,2,1,0.004431580000000002,0.004525752026898333,0.021250214798859718
224,252,252,3,2,0.00495276,0.004467509222265129,0.09797583120015323
14,90,90,2,2,0.004486120000000001,0.0044009603747747735,0.018982912901399855
28,833,833,3,2,0.00442414,0.00445377933333331,0.006699456466863687
14,183,183,3,2,0.0045227,0.004456166311969109,0.014711054907663897
