feature0,feature1,feature2,True,Pred,Error
14,456,456,0.0045517599999999984,0.004947157621621609,0.08686697488918807
56,45,45,0.004583940000000002,0.004666035508365511,0.017909376729518558
14,173,173,0.0045663,0.004590906511711703,0.005388719907080859
56,227,227,0.004652440000000001,0.004676216872072107,0.005110624118119959
56,227,227,0.0047024400000000004,0.004676216872072107,0.005576493889957909
14,96,96,0.004609599999999998,0.004608126227670515,0.0003197180513457682
56,27,27,0.004584940000000001,0.004593741662419564,0.0019196897711993828
112,81,81,0.004844360000000001,0.004640394980694996,0.04210360487350342
56,50,50,0.004684360000000001,0.004662434210038592,0.004680637261314149
7,209,209,0.004623399999999999,0.004632393262741317,0.0019451621623303116
7,224,224,0.00465852,0.0046704586486486606,0.002562755692507568
28,491,491,0.0045945,0.0047963603851351126,0.04393522366636477
28,127,127,0.004606800000000001,0.004620141448112385,0.002896033713724071
