model_path,HW,CIN,latency
global-avgpool_prior_843E5F.pt,7,91,0.00512078
global-avgpool_prior_4Q6BJB.pt,3,212,0.0050850800000000005
global-avgpool_prior_2V0QPN.pt,3,74,0.005086980000000001
global-avgpool_prior_0P6LVV.pt,3,939,0.005063900000000001
global-avgpool_prior_ESBQME.pt,3,533,0.0050780999999999995
global-avgpool_prior_UX7MBW.pt,3,34,0.005076340000000001
global-avgpool_prior_4PJXK9.pt,3,239,0.03295256
global-avgpool_prior_13DWHY.pt,3,1002,0.005093439999999999
global-avgpool_prior_TY9C06.pt,3,83,0.005089439999999998
global-avgpool_prior_LJPM9R.pt,7,406,0.005110359999999998
global-avgpool_prior_9WZHGV.pt,7,40,0.005080539999999999
global-avgpool_prior_S66YNT.pt,3,150,0.00512158
global-avgpool_prior_9FSEV2.pt,7,179,0.005081179999999999
global-avgpool_prior_62SKV8.pt,3,170,0.0050983999999999995
global-avgpool_prior_2F9RJJ.pt,3,116,0.005102100000000001
global-avgpool_prior_ZZ8Y72.pt,3,110,0.005156140000000001
global-avgpool_prior_8CQN79.pt,7,256,0.00511024
global-avgpool_prior_L58ZZU.pt,7,49,0.005126619999999999
global-avgpool_prior_KX4BJ0.pt,3,168,0.005092919999999998
global-avgpool_prior_TGJZFZ.pt,7,488,0.005095320000000001
global-avgpool_prior_6K66ZL.pt,7,1155,0.0050704
global-avgpool_prior_IKIQVY.pt,7,100,0.005279380000000001
global-avgpool_prior_J8B3JU.pt,7,695,0.0050824
global-avgpool_prior_AN069K.pt,7,771,0.005084520000000001
global-avgpool_prior_NN3GQI.pt,3,1024,0.0051040600000000005
global-avgpool_prior_4RT0L5.pt,3,257,0.005027759999999999
global-avgpool_prior_4GEHPK.pt,7,868,0.005073640000000001
global-avgpool_prior_T9CJUP.pt,3,199,0.00506362
global-avgpool_prior_J8TKUO.pt,3,153,0.005114020000000001
global-avgpool_prior_45NQQY.pt,7,33,0.005220699999999999
global-avgpool_prior_OCT9O1.pt,3,812,0.005067240000000001
global-avgpool_prior_9EJTP6.pt,7,1908,0.005070439999999999
global-avgpool_prior_S1JO6H.pt,7,369,0.0050968
global-avgpool_prior_J857RQ.pt,3,238,0.00524476
global-avgpool_prior_50GM7V.pt,3,56,0.005103699999999999
global-avgpool_prior_BVPZ2N.pt,7,51,0.005131600000000002
global-avgpool_prior_ZKBC0Z.pt,3,494,0.00512016
global-avgpool_prior_8J5IBX.pt,3,1915,0.0051641
global-avgpool_prior_N00H5U.pt,3,25,0.005128259999999999
global-avgpool_prior_EDS487.pt,7,473,0.00512924
global-avgpool_prior_DS6G3R.pt,3,126,0.00509408
global-avgpool_prior_5S17BH.pt,3,5,0.0050780600000000006
global-avgpool_prior_HVKHG2.pt,7,735,0.0055408
global-avgpool_prior_PIVJ1T.pt,3,394,0.00525386
global-avgpool_prior_PGP11Q.pt,3,2046,0.005482220000000001
global-avgpool_prior_9VSTXV.pt,7,2014,0.005062080000000002
global-avgpool_prior_9U2D0R.pt,3,985,0.00506388
global-avgpool_prior_MGDJDU.pt,3,52,0.005103259999999999
global-avgpool_prior_RIAATQ.pt,7,52,0.00509788
global-avgpool_prior_1T1QFF.pt,7,241,0.005098959999999999
global-avgpool_prior_ESEJF7.pt,3,826,0.005075260000000001
global-avgpool_prior_FWAY17.pt,7,204,0.005075240000000001
global-avgpool_prior_YVJCES.pt,3,34,0.005215
global-avgpool_prior_APATSF.pt,3,84,0.005098719999999998
global-avgpool_prior_R3C2ET.pt,3,169,0.0051851200000000005
global-avgpool_prior_S2760W.pt,7,167,0.0051714
global-avgpool_prior_DOYSMP.pt,3,217,0.03229536000000001
global-avgpool_prior_1GW2WV.pt,3,179,0.005083740000000001
global-avgpool_prior_Z9YGOX.pt,7,176,0.0051088
global-avgpool_prior_36T12T.pt,3,316,0.005104019999999999
global-avgpool_prior_F345LV.pt,3,876,0.005165080000000001
global-avgpool_prior_BC3I7T.pt,7,655,0.005076179999999999
global-avgpool_prior_CQKD1D.pt,7,541,0.005114399999999999
global-avgpool_prior_E1EXJF.pt,3,104,0.005068359999999998
global-avgpool_prior_T3N11R.pt,7,501,0.0050816
global-avgpool_prior_ZUWT11.pt,3,8,0.00512086
global-avgpool_prior_4DQATG.pt,7,740,0.00512646
global-avgpool_prior_YYM9EO.pt,7,17,0.00515384
global-avgpool_prior_RNJZ9A.pt,7,18,0.00507638
global-avgpool_prior_V17Q06.pt,3,268,0.00510236
global-avgpool_prior_RKV54H.pt,7,504,0.0051496400000000005
global-avgpool_prior_6O5605.pt,7,22,0.0051056400000000016
global-avgpool_prior_KX28L1.pt,7,127,0.00510436
global-avgpool_prior_DWXP8L.pt,7,227,0.0050991
global-avgpool_prior_X1F7FD.pt,3,154,0.00510404
global-avgpool_prior_CTLKN8.pt,3,77,0.0051351800000000005
